sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51
BDA_035,239111,0.5573096894336257,-0.03270185629323357,-0.010076189202167556,0.03464880101142538,0.0066654640486091075,0.23926484184803876,-0.25386899230413335,0.04416091023632022,-0.11556594910186359,-0.04882983751874848,0.0721909838203774,-0.020844591224204144,0.02278802317357331,-0.011692940952878981,-0.014130834688650694,2.2944320178893685e-05,0.001364797872929122,-0.049851865867942206,0.006977335124855592,0.015434982865759686,-0.00030518159332730625,-0.001526475675937282,0.0017411638121576222,-0.024837469845539414,0.0006372299585846462,0.0032204931763216357,-0.0010713576529490904,0.020829553762180125,0.0004993587856741261,0.016122161415636584,-0.00425893514483617,0.0017675790851018518,-0.005844629770315738,0.0008575107872648733,-8.153315788611646e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_043,239118,0.6190711844011995,-0.06937660270481857,-0.01802101457238872,-0.00182957068979734,0.002079514503965574,0.01314103399224098,-0.0008542112926402296,0.0042530936986900116,0.057249059663148576,0.035035805403785564,0.08496061893824619,-0.06846867477257931,-0.04074675242692124,0.020938385408372114,-0.01834562237670867,-0.004611141851754663,-0.014081084485045914,0.062189143762369864,-0.002706783169955013,-0.00671288874152978,0.0013734027252126088,0.003973732597364252,-0.004211100389919,0.03182129928406661,-0.0008463212773795128,-0.0025318641095119637,-0.000994445699081739,0.029140636738050812,0.00010857510084788278,0.03343304892364382,0.05211388912451685,-0.0015340640315882775,0.002362665278970657,-7.276184611573954e-05,6.658957273451722e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_109,239176,0.5887720963902207,-0.04181500634803826,-0.004122963245138998,0.004656295527287674,0.01093384257944795,0.011723387244207222,0.152894738316666,-0.04175681289868153,-0.12230110389046552,-0.04134524081625494,0.09271834593440471,-0.08509287941878264,-0.02213834582836823,0.014706443400717707,0.197931107291519,0.008764695704200033,0.02201394329152466,0.03264115873689331,-0.007978284994248916,-0.018971684519838324,-0.0011173330017059191,-0.0035074966868884746,0.0028982438589719205,-0.017807930904055608,0.00012820070561541232,0.001416394848752419,-0.00012686450166095084,0.00789362216516034,-0.0005140841750549784,-0.018930217038499057,-0.003138769337811641,-0.0013436510221821547,0.003857057129852905,-0.0005775835138215275,-4.534656865427097e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_130,239194,0.5256172428243426,0.0916472148191115,0.023088375017258956,-0.0672779434184449,-0.03431054113940374,-0.2990091321044643,-0.06718550172876085,0.026842688640946626,-0.003912101964531821,-0.0063323247035092945,0.04060479577325021,-0.12351104333312038,-0.049193360069789485,0.024530567655893266,-0.09171653221002038,-0.007000037463605635,-0.014152844948808876,-0.033286748640624385,0.011253550667566954,0.031949550012081586,-0.0015127189894604976,-0.004232246660970734,0.006453980962280041,-0.05942255070126184,0.002612609840663297,0.004810906752795,0.0011710633437720982,-0.005060752717575932,-0.0003117755202559205,-0.02576662979756985,0.010499238080897986,-0.0011037174878146185,0.0056568359358586924,-0.0012560731615475279,-0.00019293400907383605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_135,239198,-0.18104817972859444,-0.040740504545057524,0.2564175741155033,0.09392044354383054,-0.07133868891163629,-0.03095662825337675,-0.09499160196900068,-0.33380062779909514,-0.06216027121656596,0.15476170826230043,-0.016457002210452095,-0.0008494488951816551,-0.013937735238568567,-0.0469477187353104,0.005557130143710347,-0.03397181507174278,-0.01722361130843427,-0.0006949467791331832,0.007261046726643848,-0.0036910321557010162,-0.006446924869005894,0.005001294209286226,0.028394723881036452,-0.0013308949899796174,0.010621627445585213,-0.021338737054386697,0.021143437167075486,0.0009296813188706921,0.002852276743410543,0.0001502297130463219,-0.0001788880615694589,-0.001751440661234732,-0.00035611229066081997,-0.0012345983151816472,-0.002382341586331867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_137,239200,-0.12059724352306858,0.1957259293735334,-0.13910054571304817,0.29154355540581733,-0.3194067029245628,0.011860200313778388,0.0046356030673712,-0.12655744300708166,0.10254145879120645,-0.1918660183907971,0.016263562237224305,-0.002661678383396499,-0.0089452799473037,-0.011100411362098158,-0.005774500962042202,-0.047880822416328746,0.0393934086640744,0.001539104669200779,-0.015504288664408214,0.006742230266735708,0.005774540115309985,0.0006965527656000386,0.0056153704548942305,0.0026616042524989472,0.007092225047356497,0.004094764013684602,-0.010712267311310052,-0.0001496871710785657,-0.004531166975153542,0.0005667977114264286,-0.00028448954383677734,0.0003152446907730334,8.132699378382006e-05,0.0015967555233199961,-0.0006927916541231566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_139,239202,0.6054209038345996,-0.049514179374322835,-0.009615807413408188,-0.010814073062253272,-0.0029863059831305673,-0.06376230727992617,0.014988382904768439,0.006830409862926772,0.12646609489699973,0.04844459366696018,-0.04539136348501317,0.02581414318863177,0.03473790615457074,-0.01652593081161742,0.09241289857537209,0.007940599708499809,0.018962563361849975,-0.16887182942014553,0.014116605782460847,0.024814349405096685,0.0006014988156617513,0.0008293161425742663,-0.002622772342954826,0.022153997122171025,-0.001375336501561565,-0.0017649091570749976,-0.00028884946242678554,0.00572560071446135,-0.0002963256058906014,-0.0025668136275930056,0.017956390386972495,0.0034539913211773425,-0.0065721350331099234,0.0009381433655504383,0.00020499611748386412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_144,239205,0.6163224176940545,-0.07056536270771827,-0.019817650399427733,-0.0008383058895939639,0.0007353443663627255,0.018647813278324266,-0.0133380412786974,0.006120101437793266,0.06297608357857643,0.03816738532638846,0.09338745968131279,-0.03876153910501654,0.0014476049571104418,-0.0007706261138128101,-0.0006213738584897648,0.0006623104218758105,0.002970660079936098,-0.0006524188358565014,-0.020125268522455147,-0.05874194857798304,0.0016279629367006146,-0.0008682216047279383,0.000423690062434866,-0.01763628486972695,-0.00034958709167016825,0.002717425854621912,0.0013462604523976035,-0.0813930514653199,0.0012479624854959757,0.02345149309918486,-0.010160958844849273,0.006662840030674334,-0.014421659432196894,0.0018827273858692014,0.00023390112942975452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_158,239215,0.6272500730181928,-0.06852293090503722,-0.015264828235195366,-0.004475316273434538,0.0032023945173239835,0.001561679607463209,-0.010597775147355321,0.01114868935540078,0.08853665818051655,0.04483888456707737,0.07172148507973246,-0.06217703689262092,-0.01211603600131922,0.006116956994582242,-0.025628527273664763,-0.0033307241391580212,-0.010301240519819375,-0.014812550230944655,0.005482204287346283,0.00759655792195114,0.001857618026564626,0.003325093871050026,-0.004779328749024899,0.016830234562410337,-0.0021700106684044303,0.001719572063373751,-0.003989437942727232,0.040294954507923274,0.00037486084629573344,0.015071071288358311,-0.05493582825544534,-0.005851853063731065,0.009389963668416034,-0.0008571667133423318,-2.847288927691785e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_177,239233,0.5024662440198548,0.13316380790632243,0.03791768517748886,-0.07758848027156261,-0.04578097262031211,-0.3707350538112529,-0.16299537624457291,0.050857682975712123,-0.11573728455359508,-0.08481092242298566,-0.022965101230067595,0.10143395390356938,0.028693274247776575,-0.012697564553186337,0.04378312951211299,-0.003650879520457581,-0.017327376774206114,0.024848450435397386,-0.010774024924945839,-0.039170892760348866,0.0041145569839317435,0.006138173887614605,-0.007073922508453285,0.036237536353298815,-0.0017590345584810754,-0.0015933902096813112,-0.0011539470782169657,0.003858830245734984,0.0004117930431745739,0.01721244808337946,-0.007577378185948341,0.00019578212031299506,-0.0017867789442814388,0.0003770501082613096,3.282081078358426e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_207,239257,0.6192926700351524,-0.06619965963338974,-0.01680418674504197,-0.007756464938432213,-0.0015602216178288498,-0.025682071153798346,-0.013207418960812603,0.012268600474723943,0.11190775414669223,0.047136732315920055,-0.007831177217594508,-0.014274894859085669,-0.007153540750143685,0.0036437300457538577,-0.007668064754708484,-0.0025791503648543435,-0.011273186035860434,0.08277064355815854,0.015465019387974694,0.05193552728991555,-0.001170945563005215,0.004258842640098996,-0.003326806471195074,0.05212528829467522,0.0003364809157262154,-0.007591692468199507,0.0023079977786417453,0.00044407431006660014,-0.0005453156175014415,-0.03272113435855723,-0.010853667997763355,0.010826859704192553,-0.021937964447180047,0.0027335040536712626,0.00023156173906597636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
