sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38
R308,238938,-0.06384301536464847,0.010588036693490828,0.04559018046643074,0.0005563382642988586,-0.00464005678952171,-0.01303240047740979,-0.0018571064927314308,0.020207809616894022,-0.002345711410510394,0.010159552265531769,-0.007663424568065121,0.008147868442538812,0.0007395146734273431,0.00017266803614382034,0.0007900314806381715,-9.802096087492334e-05,0.00035733972735613867,-0.0003695678998700196,-0.00012082618921467771,9.53515626337161e-05,-2.2269145900329822e-05,8.514109992606869e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R317,238947,-0.05285767492699327,0.007564882763346028,0.025997555834919684,0.0014402801747994162,-0.0020564770942431026,-0.01006734783243369,0.0016947011310332065,-0.010044282878702045,0.0004290242673417109,-0.0015798320550049654,-0.002279774271164491,0.0009878201709965474,0.00032628945960532283,0.0003318465832578677,-6.320720494381488e-05,9.523633988943854e-05,8.286800830429887e-05,0.0007248145567766687,0.0008464667518587352,0.00016456939148515234,0.0007763804687913218,0.0005880183573510956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R319,238949,-0.05676886796220477,0.009038550355522075,0.03501120895392124,0.0010367367391347115,-0.008666811984336458,-0.008453625346697061,-0.0005629331261949147,0.00801961986331104,0.00011394967297570869,-0.010622818117157297,-0.001236145875248148,-0.0004335284447088554,-0.007937429279275954,-0.002584740023938474,0.0006801977131355972,-0.0002969844199606963,-0.000765240037795468,-0.0018252035093823374,-0.0008028781946774003,-0.00013560771427370005,-0.00034719687150674326,5.0965862194730945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R326,238956,-0.052889207467335345,0.007759220349938002,0.027106112139377525,0.0014100504581091133,-0.0023028821702733653,-0.01077519603692509,0.0016235905164375037,-0.009894639914363339,0.0005206044415259142,-0.002019300334965563,-0.0026640702091892568,0.0010174622265477743,0.0003705725558936731,0.00021323827613005885,0.00018199678714743978,6.858487770750592e-05,-0.00027761100241404003,0.000227842695393781,0.00048706117827603966,-0.0001660185368228203,2.7396370034662508e-05,-0.0006818986082783645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R339,238969,-0.0525370256466471,0.006797872853731977,0.021796416900519592,0.0013702670448227931,0.0033617973356840397,-0.005805420594531826,0.0015308618057827323,-0.006745932361777124,-0.0012621089453699252,0.011449086643810929,0.0036221722230622994,-0.00526181116770532,-0.0018689621569341669,-0.0006719691932789213,0.000623101255102643,0.0003374669060206312,-0.0018318225871526508,-0.00239126579510047,0.000167403911173457,-0.00018398530562766625,0.00017965634510178126,-4.032310852343749e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R365,238994,-0.052748348336377086,0.007220691227980067,0.024074796443427134,0.0014444930475560717,-0.00029581471295449886,-0.008219166231824233,0.0016766278158396007,-0.008642696243443477,-0.00030900339485952715,0.00301463529886865,-0.0006259746806008314,-0.0024412147385032908,-0.0004911119010841823,1.3526301158366866e-05,-0.0003761202568355715,-0.0006837217551053261,0.00304417929039687,0.0024998217614182654,-0.0015999107257180733,5.575166815393202e-05,-0.0006541289120864715,8.299107192268331e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R359,238988,0.0056072196003768915,0.008881297177734069,0.01906586248783374,0.0015374971110235288,-0.025645527381865405,0.007755656408068959,-0.002085663445517988,-0.0030104991545147606,0.0011989936901807422,0.006143963688289606,0.0029298773617058797,-0.002693745762663979,5.34203580756937e-05,-0.0009277634849679855,-0.0010788195255555233,-0.0006364056265311174,0.00041251339295676585,0.00035149657362934007,-6.909289541374897e-05,0.00017674481367238742,-1.85713177626043e-05,1.2283931352130535e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R368,238997,-0.024884489449665603,0.008044198921457812,0.021763739305560664,0.0012061780858748778,-0.019791556522936193,0.0070384376480036835,-0.0016982891423886236,0.00037037519517619177,0.0024804201408177447,-0.009018398173395946,0.004478790988113949,0.00986702890679043,0.0037004880018647775,0.0011542769029779317,0.0018801480480594174,0.0006301924962787796,-4.243445728658276e-05,-0.0009546244099927615,0.00021303522998240227,-0.0001231825969640282,-7.215695996038609e-05,-7.752508630750487e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_181,239236,-0.11167021401954323,0.011387216952842704,0.06710628362890943,-0.0024016715837050185,0.027423496004516424,0.040194211565936125,0.0034884457924912425,-0.013240012322155327,0.0004840053000673065,0.00030168151264930396,0.0030759109566764037,0.002567303639775899,-0.0017305891427127165,-0.0003695393314660845,5.7230485628884924e-05,-6.20246473308134e-06,-5.75612960080758e-05,-6.620166163309714e-05,-0.0001946764738571525,-1.512188506378747e-05,-5.2792461736321634e-05,1.553329271328921e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R297,238927,0.36780295798378454,0.10721315714124796,-0.023387739252204488,-0.012655293612393476,4.6156672517836135e-05,0.0005177520699427102,-0.03272609856357948,-0.0028488263619429748,0.011706618156133624,0.0016447310705959466,-0.0012897402281820457,-0.0008981637624307649,-0.0005443299884554645,0.00037873723972445673,2.4619882534391798e-05,-0.0011054872856296873,-0.0002961263788542931,9.036485674400027e-05,-1.8084374251698373e-06,-1.558417875129886e-05,1.1576973628670017e-05,1.977803342248689e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R414,239014,-0.06574215289889683,0.011658836890353751,0.05234251003292871,0.00026805821706745337,-0.003588351785265157,-0.011798981285544673,-0.0018748778516118432,0.018963904860476444,-0.0003022638484269936,-0.004912409774491557,0.00939712868920444,-0.007728430623759939,0.00556116333301537,0.0022369888060497444,-0.0012284727004035325,0.0003758019150221817,0.0003115029994344168,0.0012292228429281152,0.0008216770852656563,9.148870185883941e-05,0.00021191894280594967,-3.0538930889163236e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_106,239174,0.34827230198413284,-0.05578446927371143,0.004639021376281833,0.015236676444467856,0.0006123765438178219,0.000435389022096749,0.007090514157987632,0.001743455196678483,0.010016003746508214,0.0007208877329590314,-7.382949967979426e-05,9.436024737150395e-05,-0.0008274602568537608,0.003551792912171155,0.0004156944304797716,-0.006680671678164826,-0.0015695930325186262,0.00024262271557561537,-1.4170830626277794e-05,-2.617089020981207e-05,2.0625622121694275e-05,-8.058346612097865e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_015,239098,0.4212995046949825,0.024688359121067805,-0.01497083584446357,0.08104672282902994,0.003079558319723678,0.001760523676425415,0.009520999270761762,0.00030941979779939964,-0.007195848549296549,-0.0007782441546029072,0.000646337578599589,0.0004250583319953313,0.0003351465625219442,-0.000748934291458134,-2.4085839688648685e-05,-8.865416154567847e-05,-1.4500901555736223e-05,1.9319659042404968e-05,4.080005692076282e-06,-2.4143535009343874e-07,-1.173049455797526e-06,4.785368787733571e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_021,239102,0.3503392220952658,-0.06076637740507266,0.006768466955089709,0.01443030968993761,7.604145500938923e-06,4.305791706406219e-05,-0.005253061150627999,0.0006546629038274997,0.01587970056710545,0.001660800041808165,-0.0014222222534342405,-0.0010188218627152639,0.0009950300695934688,-0.004727464403231009,-0.00045354282115380254,0.006023816153548004,0.0013762888140983667,-0.0001569973082926138,1.4569981130246651e-05,1.2478580974603663e-05,-1.0964085414723683e-05,1.1459691653973277e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_196,239247,0.33949998793172464,-0.048250324449543185,0.00469100985406724,-0.01907363834984523,-0.0009188815580808325,-0.0007203820974256856,-0.02459680390968041,-0.004866610677881099,-0.023827191661863437,-0.0019262865053928716,0.0010396837257455388,0.0007365297149772938,0.002285248645639178,-0.004941496445936625,-9.698951209050443e-05,-0.0016372432053079848,-0.00041020477559307317,0.00016824276469992237,8.920391347709897e-06,-1.5959599144178353e-05,8.183904221968905e-06,1.2929139435480634e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_200,239251,0.32725062171669944,-0.025436904881855613,-0.0012276052476957399,-0.04864836271118381,-0.0005787829495077275,-0.00076986846546766,0.01859685587268005,0.0023050196001953628,0.009872477274929865,0.0007612222247581716,-0.0004337430264543017,-0.0001830888570610633,0.0013630181043362264,-0.003361302272907309,-5.3732608396067805e-05,-0.001800616402107685,-0.0004630285879660507,0.00016911072412665438,4.692112961083719e-06,-1.9984858796872897e-05,1.2412535889145476e-05,9.500783531707305e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_201,239252,0.38109496827515627,0.06770170813369746,-0.022338490241126944,-0.027529936989425786,0.0009587258898468445,-0.0002580216040155331,0.03390749137905944,0.00203762942820281,-0.01006052146166811,-0.0012073012880584122,0.0008262582618501249,0.0005227681439569612,0.0002104270341375928,-0.0002467971586246904,-6.829049575351288e-05,0.001847167361380329,0.00045903901884111314,-0.00010780281831567418,2.5418299556933997e-06,1.4931713179075649e-05,-1.0956599830726948e-05,-1.0176228589940379e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_206,239256,0.3333211303223003,-0.04043071250596203,0.001157545931393294,-0.017711983059703954,0.00012886810430329912,0.00011312565219234533,-0.007587624305377526,-0.0021866253660797683,-0.005845021755656624,-1.48020458659381e-05,-0.0002975634520614299,-0.0005086686347147031,-0.004552347620121649,0.010384647510235812,0.00021955665579130088,0.003369763648506661,0.0008624698688256272,-0.00036481993549035744,-1.7659519768868023e-05,3.694785836437654e-05,-2.0017244459734697e-05,-2.6663819714253384e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proportion_explained,0,0.9393711163950291,0.02032666288037257,0.01690106653654192,0.007612901311110372,0.0050273718094358145,0.003420578691222349,0.0024104634186143275,0.0016768537645028246,0.0009568115215093188,0.0007509221575676661,0.0004942610470024096,0.0003885973778657527,0.00018620199298703498,0.0001404402963106313,9.581038852033773e-05,7.645314959094138e-05,7.194390178280174e-05,5.1881901353378654e-05,2.504802062391692e-05,1.1402537046452602e-05,2.597179065407952e-06,6.137219446700801e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
