sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38
R350,238980,-0.2060366100478798,-0.0002635819403625058,0.0008019344088240608,-0.0004812595652409763,0.00046598713975255074,-0.015847654244413995,-0.0005514707671077396,-0.004378500171123974,0.0001865420429384745,8.150878742263374e-05,-2.2468718234661696e-05,-0.0002185191549568884,0.01325773940914035,0.003114790551393158,-0.006371062082688896,-0.0039934401379464685,0.0076951604030434375,-0.00046311435623072134,0.0021338979549284775,0.0031060999107908145,0.0026455109329643995,-0.000235525923152001,0.0013125767359141113,-8.70387183033848e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R351,238981,-0.20093036228271377,-0.00016236893753061318,0.0004574653269421174,-0.00024073447256388477,-0.09657287969718148,0.00368063594836369,-2.0037260753835562e-06,-0.010861115397409539,0.00011785587722846195,6.43049507934535e-05,-5.9096329578079906e-05,-0.0011839218046164255,0.03208574414540964,-0.013327562827819316,0.0018601434190572393,-0.005013376990796135,0.005421196734502785,-0.0021526373818125145,0.00048459049637248085,-0.0006043958484015906,4.3040362220742456e-05,8.663156745957915e-05,-2.5518504029887602e-05,-4.704097239761606e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R355,238984,-0.20610315852356545,-0.00026383905374703843,0.0007945219823319568,-0.00047517368880515914,0.009314025833927066,-0.015018837179334945,-0.00048446966435368503,-0.0043876775531578325,0.00020253691957780693,9.158290476038707e-05,-3.184393106234254e-05,0.0003041230402722787,0.00785990940132351,0.0019826477619327557,-0.003703600646762793,-0.00032104809210319583,-0.0022940300043293874,0.0033445043942208555,-0.0014906577005036053,-0.0005161564090926173,-0.00016118510500817836,0.003971379232392574,-0.001187254765816398,-0.00021372028658214737,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R356,238985,-0.20615256373602883,-0.0002663282187062084,0.0008157387077060098,-0.0004913513216587028,-0.0025078856223009088,-0.017372376354841942,-0.0006491599611015495,-0.00543211754448118,0.0001760494833758906,7.015299737352774e-05,-1.8016340755252352e-05,0.000853056981620033,0.00424281193024315,0.0034204402598332095,-0.006628493436667609,0.002052061226483223,-0.0007713627338432512,0.0007085076093370016,-0.0008713058757168046,0.0011396446121910192,-0.0013398039782762242,-0.0019583145073514352,0.0010709813014168877,0.0010159483892446858,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R357,238986,-0.2059545671701842,-0.0002599829945826189,0.0007714522905999444,-0.00045822626657534475,0.01939837910730629,-0.013927541164541108,-0.00038939045170333097,-0.007115342877645565,0.00031768473440064944,0.0001802789290716533,-0.00010967785207033649,0.0017173655460791552,0.004738068618659245,-6.016780587040303e-05,-0.00460054948306541,0.003025209331356338,-0.0016895918223173607,0.0009783168389965703,-0.0014503955992550795,-0.0001693523220422243,-7.859218574316982e-05,-0.00218938504744035,-0.0015858644850506524,-0.0009309222283620413,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R359,238988,-0.1625120169764852,0.0005974646201040595,-0.0032148914908381055,0.0019153350812056227,0.046878588878465924,-0.0025232029682091795,-0.0036411015680308874,-0.0014215785340881376,-0.0036223797257813727,-0.0027878581417412162,0.0021117444007258588,-0.0007020555628530506,0.00558774501758046,0.013329255531701787,-0.008647416958670837,0.004129471669391414,-0.0005363265430410408,0.0030689456618606904,-0.0032831210217166896,-0.0010678115347236361,0.0008792333608942761,0.00104339668568572,-0.00032746474737993503,-4.438411199187614e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R362,238991,-0.19878005973526436,-0.00011771671614676843,0.00028630781204474907,-0.00012323986865419992,-0.11510166923454296,-0.005389455645847954,-0.0008379008983722556,-0.03031771286458504,5.6385652804741405e-05,-6.588931281646383e-05,1.855398403588143e-05,0.004150801364125967,-0.023561692060083853,-0.001676926732038179,0.007832568553062448,0.0028144064067444977,-0.00419079186465692,0.001747863811027524,-0.0015535289905986344,0.0006670236016367968,-0.000689140221963149,0.0003434386461912229,0.00040918240504010184,-7.805181935606858e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R365,238994,-0.20471742486560499,-0.0002294812944773998,0.0006141867444683498,-0.00034269914173123105,0.05365054360960866,-0.000998458532497436,0.00040169148726585877,-0.007164193942690688,0.0005471404826081228,0.000386087432164748,-0.00029578517868461725,0.0024886505795205863,-0.002419707504430842,-0.005240529601665668,-0.0020112544212223405,0.003968662613445943,-0.0016477081007562704,-0.003166463755927689,-0.002154861427499833,0.002157789938067391,1.2615047399815523e-05,-3.82370806879523e-05,-4.729571718223427e-06,0.0007511583590940009,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R368,238997,-0.19624979021822317,-6.337036974276433e-05,-0.00015579017556641053,0.0001115593255607216,0.052294334960893245,-0.0011214361565904836,-0.00040394483392947446,-0.003587048731385906,-0.0003479390434330525,-0.0002901686509473093,0.00022311803710770465,0.000531993560008878,0.004728857660008055,0.000720544328305553,0.0024632870190211672,-0.0005462949503146968,-0.002313880223660915,-0.006499664990610832,0.0050902868323384805,-0.002890576887364653,-0.002892036701543156,0.0007478054822749807,0.0007837282280023033,-0.00022635363375155188,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R414,239014,-0.20166298505033214,-0.00016101950704715148,0.00033827275308854446,-0.00013764510485315907,0.009048589951305606,0.053295548029674185,0.003283550657854426,0.049547427309065334,-0.0001392001905521143,0.00014970558790576425,-0.00021941345077370025,-0.058503037634062935,-0.007370961026484495,-0.001153538177104861,-0.0023484879164722425,0.001191000475455506,0.0015154509544790193,0.0005169522514534548,0.0004084213291586936,0.00011882959811433674,-0.0003847021311481809,7.393482094244055e-05,-0.00011591556435929434,7.4372999391572566e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_015,239098,0.7350627487539833,-0.2391567241550119,-0.22757212623316186,-0.015656461992660114,-0.0001743766642683472,0.003230981389963363,-0.058260373119117366,-4.462809639942282e-05,-0.01765538950964435,0.00047512481464485434,0.026150573752402366,-5.071127973087929e-05,-0.00020530351111231894,-0.0007176764913261968,0.00022174746669041475,-0.00014709523650753738,2.572856939217743e-05,-2.3400880944448333e-05,7.349978434357396e-05,5.84493717270218e-05,-3.186453153121195e-06,-4.522858706775526e-05,9.762818506301492e-07,3.3538079019166944e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_021,239102,0.7741146590077154,-0.05448730402249608,0.15762616604027152,-0.00859272857016898,0.0001460323934393924,0.004490065978622279,-0.08961291351301803,0.0010549197980023834,0.041727747406278035,0.03375791144559666,-0.01878038740058846,4.592167676371883e-05,0.00016755770794956828,0.00046584305947103,-0.00013627711656089114,8.611261428798504e-05,-1.461978316811269e-05,1.3080301495706127e-05,-4.076648396391678e-05,-3.2245860753487075e-05,1.709840091228561e-06,2.472894944986932e-05,-4.941830511490738e-07,-1.82498913225991e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_106,239174,0.7689128299681021,-0.10607052824381008,0.17892079745428402,-0.014950998236339413,0.000291733262389207,0.001203142679119214,-0.006470841632203285,-0.0009868370503591146,-0.059475774625753056,-0.04640612603044865,-0.011218450146243737,-1.1081458018740782e-05,-0.00021033418781037403,-0.0007474087038099987,0.00022943036000295003,-0.00015065093636987612,2.6214708799861916e-05,-2.375235301702676e-05,7.439980203783273e-05,5.911375404523736e-05,-3.2274187244341137e-06,-4.5635806077216754e-05,9.97176997091461e-07,3.380138461281555e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_181,239236,-0.19525720785647407,-7.692405723769436e-06,-0.0003477766140385189,0.00037204120865243684,-0.017884795103930273,0.1344297608950348,0.00687837507103683,-0.05093053210640997,0.0011390852846277135,0.0003243688593278747,-0.00011299744069194302,0.007593399445900552,0.001926829169920226,0.0061925988868094545,-0.002122719149170185,-0.00027927983911375033,3.51170102062609e-05,0.0003090547810838998,0.00025048094592833867,-0.00018414861955268745,6.942997703467638e-05,-0.00010064940225683028,-0.00013720120021052117,1.9393184073794104e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_196,239247,0.7688993310648311,-0.17812492779343636,-0.08505179420108828,-0.012552345450859455,-0.0005313212625481939,-0.005571411017794947,0.08462167300467735,0.00032818864821620904,0.030215983216634257,-0.0005152799223485314,-0.0442776645843414,7.931615145802015e-05,0.0002438591238567139,0.0007473661394280968,-0.00022469331842117936,0.0001455749058235108,-2.5103833649183038e-05,2.265581994515365e-05,-7.089725905965744e-05,-5.623914554011462e-05,3.0277920320247363e-06,4.333483079925519e-05,-9.044046640889393e-07,-3.206217045928393e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_200,239251,0.7516234098091857,0.2513364262333349,-0.06729685440233622,-0.09908495001969451,-0.00011576560483886069,0.0007838165516476057,-0.018433815624147126,0.00047000176311006147,0.04357276362174405,-0.050250145632996956,0.0066280699709930615,-2.240143093531338e-05,-0.00010902248530020444,-0.0003326033772570089,0.00010094920257308057,-6.544441753110734e-05,1.1362181314461242e-05,-1.0268021892781505e-05,3.2062396418243445e-05,2.547973808064964e-05,-1.4111324724801347e-06,-1.964069894516136e-05,4.535884331371341e-07,1.4539841762135384e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_201,239252,0.7538381164509027,0.24167264933975496,-0.0648450801649237,-0.10245282307727278,-0.00014976172842942595,-0.0006304673776941789,0.010982625472161452,-0.0004917510582776817,-0.052701141344385576,0.043404959761605764,-0.014630959139275469,2.836555866712569e-05,4.667949875340054e-05,4.5857887135419024e-05,-8.230012861504893e-06,2.2198268035271965e-06,-7.329973857001016e-08,-8.75265839411575e-08,5.062335897835165e-07,5.205523597511576e-07,-5.887970897108399e-08,-5.586319126865149e-07,3.6249860518278085e-08,4.743751955782444e-08,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_206,239256,0.7800553855022805,-0.04306740580211561,0.12508532609255593,-0.038790984057612776,-0.00012842824663757162,-0.004093366144143855,0.07050481278211834,-3.8788364254048665e-05,0.01621681571506906,0.01959232689399418,0.05385134061519522,-7.16911424421872e-05,-4.930637171021515e-05,1.6972521085370008e-06,-7.959185848700036e-06,8.996958243281007e-06,-1.931931264994597e-06,1.9238691744638095e-06,-6.275903089213131e-06,-5.121152014523731e-06,3.1638824879127196e-07,4.125713768119318e-06,-1.2014999389150093e-07,-3.122486895222639e-07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proportion_explained,0,0.8973434411360173,0.03761321793403508,0.021732512933583605,0.017273976354898038,0.009944014244637693,0.004077388983818431,0.0037196504111702204,0.0021328358113132484,0.0017652831585327612,0.001246199467145684,0.0009686110087828392,0.0008989141039037271,0.0005635642803458342,0.00024954627757256705,0.00017921428185561862,0.00010696563324381131,6.782423967105914e-05,4.330623207634497e-05,2.846951840226432e-05,2.1886924508216056e-05,9.68224005256008e-06,7.725150519463155e-06,5.1862887515546865e-06,5.833851621171572e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
