sample,analysis_type_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40
C3-C3fc-C21-C3an-C3b-C3bb-C3s,871067,-0.4264796473085774,-0.004863902669994287,0.010588818442403463,0.01884438505474491,0.011952198332271636,-0.00046296060894812305,0.04599658985434499,0.008093447119601126,0.007099564665681816,-3.709452197387177e-16,0.049228101136009846,0.04183736230593203,-0.0073381508724081786,0.06195449539853942,-0.12195212561138649,0.02401772423998681,0.004105251938331651,0.005763834876735331,0.014304971589375052,-0.0054770595054290955,-0.1780011490917578,2.2605157840922156e-16,0.015420345009829516,-0.01751193725469736,0.009809519219596318,-0.014368838491908245,-0.02487781053900894,0.01042044489884176,0.001400715431673424,0.035363880496682605,0.006912767509920288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3-C21-C3xx-C3cl,871071,-0.4536986465109257,0.0004792027336589287,0.016203830521160513,0.03293657474350415,0.02333399635157935,-0.00017371043737983977,-0.035609730284154366,-0.015774454867872195,-0.016217017937011167,5.552985244688517e-16,-0.09736377923844804,-0.06789129418452189,0.01218621655736805,0.028970525287911445,0.031245722149803867,0.0035293160670796797,0.011311056055860462,0.017269700664446733,0.01501167091335718,-0.0064444391279033396,0.04074605245068416,1.6782524202336546e-16,-0.001643124626494448,-0.016797826913654813,-0.028641221795913812,0.007832463147288754,-0.020705993442072555,-0.01872407402160822,-0.009694870417894757,0.01570132913162076,-0.03673232499059044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C41/C1-C41b-C1b-C41g-C39,871072,0.4099863562656079,-0.12887069080754676,0.48200124099832503,0.04091566760595612,0.004572872748162617,-0.051292114977037305,-0.02829847030578814,-0.021034441280293133,-0.030518622188046254,1.1830524178321293e-15,-0.06462321782841972,0.05430969390533224,-0.019328934699718064,-0.006903798253073843,-0.00615311568476781,-0.0700243033572875,-0.04055503168169552,0.001893999421262456,-0.07898161613492335,0.037381385927929646,-0.02085419900040682,2.215119068697058e-17,0.000886537840411308,0.018457980761047193,-0.026268125220692072,0.014265887490528846,0.028281362131879165,-0.0035789881679403183,-0.0079636255462868,0.005193231120171919,0.005062543631776625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1b/C1/C3-C1u,869025,0.2717334053790442,0.26801481413516515,0.11901336506099672,-0.07199921599683959,-0.020848065753592174,-0.05974187129159601,-0.004196753058759391,-0.15379753577193708,0.07546773676651636,-3.3950292208216085e-15,0.24952850959781317,-0.3390094821241634,0.09639735451815636,-0.02685666809923165,-0.013071123200911803,0.027214522791071477,-0.06713937452824024,-0.006007165972608775,-0.020550965546615355,-0.008140812328078083,-0.013175325814595863,-3.0246568433720055e-16,-0.057144273474693065,-0.01776550945420469,0.006167359412481161,0.010570111089024706,0.0020881625156775195,-0.011975255667835784,0.02392831120094184,0.0016533438560062828,5.2668037232307784e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C42a/C1d/C42.2-C1mt-C1-C1b-C3cg-C1au,873137,0.33904447410474536,0.08781084140729634,-0.180542471621682,0.39750030395986824,-0.047764001860298534,-0.15693193459844546,-0.08319510955631745,-0.22408504246804367,0.01881874930014581,-1.4377156822764049e-15,-0.002270311614209851,0.130180567678213,0.03866960019622695,0.023544824161331187,-0.0016203230389314838,0.03936512692335094,0.11634289915070334,0.009468241334010965,0.07119494044021425,0.20698420175026838,0.007519723063571048,-1.8960205615538912e-16,-0.018375120148984223,-0.014732151040405136,0.01634647605046884,0.009919709274595862,-0.000318796153737259,-0.006264801212766569,0.0021482215253346647,0.0012101388850180854,0.0020701251151203155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3-C21-C3hj,870080,-0.45685397248338006,0.00019373977437992985,0.016154665514113764,0.033068363397956296,0.023377117697022092,0.00032027100844245757,-0.03209693122421195,-0.014722967270889894,-0.01494489307894314,6.735576041657036e-16,-0.08953990610238205,-0.06266469434176677,0.01132377974946552,0.040634740907259534,0.02930138768097777,0.002544793766378946,0.012748499951101458,0.007279046599895703,0.014719284189654779,-0.006530225596777691,0.03641102299367331,-7.795683119770115e-17,-0.0016170813287650655,-0.005579072195043711,-0.021086504238462537,0.01926568407945665,-0.018289504589582464,0.015999565274482996,0.0160444531582285,-0.0011501739059041713,0.0026123852474568615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C21/C3,870082,-0.3699245827808637,-0.008113430493176643,0.005155237129940157,0.004216074278588545,0.0010784525690201831,-0.002802502310786553,0.06826521577704611,0.018324295216623755,0.013154730299613877,-5.57613501903638e-16,0.08710895216213037,0.0693870794567633,-0.0122761187822708,-0.055204124392545594,-0.10639375192376382,0.029128503756764547,0.025021212848453694,-0.31258428905323876,0.0035993781925621046,0.00437964397210421,0.06917935766374322,6.534604618830822e-18,-0.0032738651951779493,-0.0016439380452715597,-0.007948716095918233,-0.00012738510050699806,0.010764091852223084,0.002512652545507051,-0.005851547501576406,0.0009511755673338975,0.002016845182046909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C42.2-C120b-C120c-C120d-C42c-C42d,869064,0.25120079821726454,-0.11525915206929901,-0.268981554868078,0.33867688907198484,-0.04333673518812412,0.0062348321738451016,0.11597830829602017,0.33459879657312686,-0.025547133778683957,1.5470661320174534e-15,0.009738433654070124,-0.20777330594695176,-0.34536536969021603,0.009830805517658787,0.009500771877560455,0.027554854074485213,0.00750480566828069,0.0007650730087760748,0.02291212221679631,-0.015041999176814917,0.0025529026123128646,1.5231066462421586e-18,-0.0061046746737907385,-0.0071977242096156755,0.011877088604547647,0.021656685721804823,0.01456490706784474,-0.012360934788868657,-0.0017132938655540983,0.004163469693926947,0.005841524136994156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3b-C3-C21-C3ag-C3bb,869067,-0.21460104247134382,-0.04533620772043479,-0.03534065462695613,-0.040985441782683193,-0.0341823337076561,0.011982061106144878,0.1762449667228686,0.03175554179634349,0.05552623595597345,-2.264584733586935e-15,0.3268379253661836,0.18042169600313218,-0.021580204436111132,0.297880833276292,0.18750210576181753,-0.06807323097047017,0.002666908414257205,0.012432649155163152,-0.022272071754000682,0.00045826456056378886,0.028181548686215394,-6.44903212835072e-17,-0.014744161742559821,0.00357341636523102,-0.0050690919775840965,0.00259298181557818,0.008405975358091082,-0.0030104963535892244,0.0054593877136477325,0.0026288960181846425,0.0007522237705915781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3/C41-C1-C41b,871645,-0.04337153413061732,0.08618151193854195,0.3859437548724482,-0.0022654619777681797,-0.009916432680241064,-0.0848840748056082,0.028570441474142904,0.02457142289412133,0.0006669372812521692,4.404946387924214e-17,0.014344323171085154,0.10001129150411685,-0.038911245028218217,-0.0891216050474398,0.018117475266215488,-0.06993451892111562,-0.08675642514730739,-0.005545336727389031,-0.10803359941005165,0.04249827325816273,0.010966786778580548,3.266217444690261e-16,0.02101129121532591,-0.028624339848584243,0.012476482277448584,-0.004739058814512955,-0.012934587309265508,0.001976032680969084,0.0016749247095520308,-0.0010812105094563013,-0.0007250565232368712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
