sample,analysis_type_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76
B1ec-B1,868930,0.0005798067813344483,-0.21099610934649424,0.11209050897418059,0.02040400392030965,0.003102491519830955,0.13034507440420423,-0.00851135278159028,0.4868859527990083,0.05401286728348425,0.0022817999946247347,-0.07943896634418925,2.7656315317634107e-16,2.9909045436365394e-17,0.04230124094974487,0.27333870391912973,0.008484810429098077,0.0033171244860780136,0.006978214102398748,-0.0015220884797903802,-0.0077052179531686,-0.0015672181168481527,0.0010188594967137075,-0.0028763615355491485,-0.0010066755165667014,-8.986561749512688e-05,-0.001130889967343534,0.009283084151102286,-0.012271931160679374,-0.014898950195587657,-0.020991892585500074,-0.016741217313086258,0.005343756361606108,0.022802234670361306,-0.010704199515608267,0.005568336039724513,-0.004037318047057943,0.0013923763849887415,0.0005148468098382005,0.00024367249024989077,-0.0002741841008588552,0.00020723844768034532,-0.0009430823258179045,0.0007013811118055509,4.5206751997082e-16,-0.0013021981349412013,-0.0002509492728012513,0.003758559959774952,-0.00014013384439484842,0.0011695494201283702,0.0003773544993410359,0.00010066033811258004,2.4146737545175282e-05,3.330554772584579e-07,-2.2430925479871736e-08,2.8093441958175782e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1,868931,-0.34380584574851525,0.06266860348284534,0.001062714823573421,-0.014974418784075603,-0.010061493378511513,-0.13199191677156455,0.053063609351397444,0.015667015507859056,-0.0013592833774666228,0.002321170558585934,-0.004341581757728707,7.758987319018517e-17,7.724754733098672e-17,0.0027646102638773113,0.0007668389891984465,0.08643629893399739,0.004694512399115382,0.0035219968430799374,-0.03621106559946738,-0.00024253379034059076,-0.0003916094059430295,-0.02260079623483325,0.004386564265199164,-0.010005721753279448,-0.00025374230184515596,-0.013145934206228066,0.025332456451143855,0.008697098399576096,-0.0010663951343893115,-0.0018537774905706304,-0.005016377267772215,-0.015954573726589778,-0.0033060247255654028,-0.00471795835082972,6.037359835549475e-05,-9.238266107548455e-05,-0.00016765535789916474,-0.003905651047382906,0.00011433640544196472,0.019406305188720076,0.022630184673391184,-0.00047009838777998055,-2.9855192816471097e-05,-5.374652940809235e-16,0.0018502609070273177,-0.0011715143812904298,0.0008252632144026341,-0.007384127861325222,0.0015590866145393045,-0.004748480098061215,0.0007335536587754027,-0.001551408241791942,0.013009010526724938,0.019041600552242115,0.00011046615128593506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B5,868935,0.5581264664522487,0.2996973376682786,0.06566972739696814,-0.1680275479078987,0.2103049639861689,0.018624234916294714,0.052465883497552934,0.0004121280265433437,-0.001954094063086418,0.0006461675642214699,0.014559448982893665,-3.322732593377963e-16,3.500951768339058e-17,0.005856356044170964,0.0015222999174966955,-0.0005252668635620084,0.0019042666782295343,-0.026949674092476224,-0.011253783019853381,-0.08542728263590385,-0.039945893393384065,0.012261880741277497,0.010431524542511152,-0.021226896215266057,-0.012696533345668164,0.0018707562354491958,-0.014104327389263389,0.022472652208733096,0.0742808339381615,-0.06590620646111642,0.00634685346517467,-0.0004060301108370443,-0.00048275742012530065,-7.536015568559069e-06,0.001670774996656117,0.0002903458144968055,-1.7881573641472733e-05,-1.764794251765976e-05,0.0012177627218673366,-0.00019846053774073334,0.0001507427932144818,0.0001200389809778243,-0.008034641557041783,2.45875866436617e-15,-0.003038609012759258,0.00034686554468689625,0.005524551210884065,-1.11763282544827e-05,-0.003279990500152588,-0.002262898159078966,-0.0011134640845179558,-0.0001897524357792563,-4.294686374327865e-05,3.667920841579129e-08,-0.00021599513303385059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B19,868943,0.2537770500635777,-0.1713222733073636,-0.17861273357899102,0.27550464473042446,-0.024940382443287702,0.23735279716049945,0.5587455460692488,-0.08902572095503206,0.2038714020160783,-0.059970035706805036,0.08348004497210404,-9.89337630153666e-17,1.481934355047183e-17,0.015271515153449338,-0.006944077566629704,-0.0022535197855739946,0.020300143361742094,0.07057140604342041,-0.012242898536046123,-0.07320892684214678,-0.03716360391318051,-0.015862488433547095,0.0034289849686308872,0.05814335572585895,0.020332986079083862,-0.002096941409643627,0.015988488985882725,-0.043990497047229,-0.002860480174492175,-0.012358640130950397,-0.0063169418325537225,0.0002206139588551715,-0.0033182838773230827,0.0031155193431257077,0.00020986891615783836,0.0007923701895045086,-0.0035803099700483826,0.0010779356149379475,-0.0005094521796690302,-0.0022394569863162083,0.0017067212484411438,-0.00027161364085193687,0.0007968228730146216,4.188242583188058e-16,-0.00233062201379622,0.0003797130021532315,0.002431338360387493,7.466870301210655e-05,-0.0021142894285132623,-0.0010556865088373545,-0.0004189285384829306,-0.0001311830186562557,-1.2028841250155263e-05,3.0380092225787936e-08,5.982865664140783e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B2a,868961,0.25144247988873514,-0.18666220770436803,-0.17032327653244356,0.13334185007246804,0.08520088905154861,0.017567318461465916,0.0918682077657419,0.02419945956081486,-0.30650759761028845,0.20356386387544578,0.10867407529112315,0.1604819907091449,0.5545979300280179,-0.06675176445277292,0.028490384662405277,0.00349484086096562,-0.006755762615663894,-0.02633653923759479,0.004230171828057415,0.027978014327766296,0.0024181363405871136,0.0076780541661651035,0.013283386319876038,-0.017206972022939256,-0.0019410386788333953,0.0005003312148495459,-0.00018079965066925907,-0.006605230138285152,0.0009554373640072235,0.0016211663956311123,0.004437229094402456,-0.000856155682711403,-0.0024602411451878007,0.0007201002334547439,0.0003006760052248294,-0.0007102286818645087,0.0005221295763146032,-0.00014632369180466665,0.00024350820940405519,0.0005419144265723436,-0.00041281342660250527,-0.0001213427336575714,2.394958168441882e-05,2.571056978215843e-16,0.0003167345956611924,-0.00015456231071476746,0.000522320735497025,-5.903781320352852e-05,0.0004788116805129438,9.684856500873483e-05,-6.802895353844029e-06,6.981807879669693e-06,-3.851046562287538e-06,-1.7356552775211447e-09,-2.567564024362508e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1do,868971,0.303320844309056,-0.49264518558342085,0.2901954529174631,-0.03377746262792013,-0.02351284221352784,-0.06678194028996791,-0.008043794396128923,-0.35952477248706,-0.04137431386371475,0.012091411799019153,-0.022874484572233404,-1.3036962692858003e-16,1.176970055443677e-16,-0.03160650341333804,0.13160441231992834,0.0003443741375024426,0.007983108766853472,0.02798219817734894,-0.005948203618725182,-0.03617722108282684,-0.008647849985358908,-0.015933361862378804,-0.01772464734494485,0.07118781351625521,0.023237331911648812,-0.0014547024378872022,-0.004861655158112819,0.043001929016978496,0.03721887630161811,0.04106587746815542,-0.018255725970219815,0.0021283179248217563,0.00670985603751065,-0.002591304841344834,0.009132514506596585,-0.004725781600190786,-0.003701159195716628,0.0011381671092037,0.0014144382093816245,-0.0014348738406808924,0.0010833757646760056,-0.0013641176037149253,0.00029572076578777447,4.233464120863025e-16,-0.0009178096429755321,-0.000647366440614532,0.003531349488885215,-0.00030217739024241135,0.0047062903259093005,0.0021546902464328237,0.0008376775531524221,8.417581237877119e-05,1.1161963885008002e-05,7.744161679781874e-08,0.00019265792706793438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B19au,868993,0.25144247988873514,-0.18666220770436806,-0.17032327653244353,0.13334185007246793,0.08520088905154875,0.017567318461465965,0.09186820776574194,0.024199459560815026,-0.30650759761028845,0.20356386387544556,0.1086740752911228,-0.5605368916451009,-0.1383174842099915,-0.06675176445277319,0.028490384662405485,0.0034948408609656754,-0.006755762615663856,-0.02633653923759479,0.004230171828057478,0.027978014327766344,0.002418136340587048,0.007678054166165091,0.013283386319876033,-0.017206972022939235,-0.0019410386788334556,0.0005003312148495424,-0.00018079965066922113,-0.006605230138285155,0.0009554373640071692,0.001621166395631156,0.00443722909440244,-0.0008561556827114517,-0.0024602411451877977,0.0007201002334547654,0.00030067600522480365,-0.000710228681864511,0.0005221295763146293,-0.00014632369180467573,0.00024350820940409514,0.0005419144265723534,-0.00041281342660251204,-0.00012134273365756045,2.3949581684446708e-05,2.562326817142474e-16,0.0003167345956611799,-0.00015456231071477527,0.0005223207354970112,-5.903781320352735e-05,0.0004788116805129407,9.684856500873777e-05,-6.802895353841941e-06,6.981807879667375e-06,-3.851046562287204e-06,-1.735655278263481e-09,-2.5675640243626064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B6e,869002,0.26775868800991787,-0.23304057834032432,-0.31462087215162915,-0.04756300479739235,-0.004501740006837155,0.004686186037641172,0.03999310935931985,0.015897989978151325,-0.30823152665577186,-0.5154861408807524,-0.06049164489104826,-8.559980941862616e-17,2.0233548454368822e-16,-0.005851162716894059,0.0041646872836492545,0.00023939182861082702,0.0016908354242764132,0.012189579586485479,-0.005709712250398995,-0.08539838789508332,0.1661417367765409,-0.0011015015559982853,-0.0763288839018781,-0.030538410202297805,-0.0027027624298467654,0.0006671236628016012,-0.00022138620488287177,-0.0074772600385026875,0.0009185164071399529,0.0015318335677589718,0.0033111974753788557,-0.0005138610482257401,-0.0011043245148402113,0.00021585039902417575,-0.0012168877768749778,0.011240323083929757,0.0048475876401418766,-0.0004910480665994924,0.0006042136222837584,0.0011257793102240569,-0.0008567040850213473,-0.0002330059495947018,4.5076609555845435e-05,4.0667935395173387e-16,0.0005693046977351598,-0.0002760809034465095,0.0009082413891118927,-9.964586005827513e-05,0.000791808036617701,0.00015913607787247465,-1.1145632992657912e-05,1.1252879956254147e-05,-6.174992236497564e-06,-2.7528486102294763e-09,-4.048985058261071e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B7,869003,0.26571077668358967,-0.2200754562304771,-0.23735515462490947,0.41447935803108277,0.4114996184204231,-0.17465000215801454,-0.20866087377224227,-0.024815947339107976,0.19675307378025989,-0.059027045201896396,-0.019934641616015925,3.251013226416581e-17,3.3809790608704175e-17,-0.005252845815395985,0.0069708808669564585,0.0011133110442658285,-0.0025421385459780677,-0.010236255009416759,0.0017188470897975623,0.01157207083296162,0.0010153680793420767,0.0033515448136739296,0.005914963177860763,-0.008034002227906676,-0.0009218525089610073,0.00023843544666824994,-8.673728715625089e-05,-0.00318676990418445,0.00046503181707849246,0.0007895936751572551,0.0021742752216955233,-0.0004206225679505206,-0.0012108790077725005,0.0003548571682942123,0.00014896371625227036,-0.00035213360007200676,0.00025913916732140584,-7.275610155708753e-05,0.00012127458240553006,0.00027034995422334294,-0.00020594671538329265,-6.0601735397700057e-05,1.196496535660406e-05,0.04448227758861385,0.00015837134744630532,-7.729288682425065e-05,0.0002613508012484414,-2.9561518984755626e-05,0.000239881157245693,4.852910717770851e-05,-3.4090937177059156e-06,3.5004527806887615e-06,-1.9310993207155752e-06,-8.70647253826227e-10,-1.2881979062963177e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-B1a,868603,-0.3438048168650582,0.06266831839113722,0.0010622267530573037,-0.014974369143765051,-0.01006148639451549,-0.13199400753251972,0.053064488874787125,0.015667105464992035,-0.0013596224271707482,0.0023212320644105753,-0.004340917559512708,-1.6408313724791315e-17,-3.0875652264779916e-17,0.002764801811762506,0.0007666674768510587,0.08643825414394313,0.004694839422300664,0.0035224222268207964,-0.03621255765969751,-0.00024298957986601896,-0.0003917081300874875,-0.022601898546873982,0.004386383410311336,-0.010004628214711393,-0.0002544581121990521,-0.013146593173251842,0.025334137799222646,0.00869879997361792,-0.0010664346625101468,-0.001853927947112691,-0.005017946924214526,-0.01595611628431139,-0.003306406829405747,-0.004718008251708885,6.033749745511139e-05,-9.224841359096627e-05,-0.00016836144910990498,-0.00390640377961326,0.00011430332048609868,0.019408598257831904,0.022634138493330038,-0.0004698599597969053,-2.997954330140345e-05,1.3510000863364866e-15,0.0018499400214145223,-0.0011717841583834061,0.0008236249456998306,-0.007385672730643758,0.0015587321562145098,-0.004751916870485659,0.0007340269316099072,-0.0015535204820965793,0.013024374582075535,-0.01903320510438504,0.00011196386623556215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B5-B5b-B5a-B5d-B5c-B5f-B5g-B5l-B5e,868607,0.5588040136947556,0.2982068580830423,0.06087848417402196,-0.10937303817871391,0.12372880453778398,0.007426090564036923,0.02690195988292502,0.0005156315148798143,0.0017329669719380301,-0.0011707449195189792,0.008920749642597075,2.135757607312357e-16,-1.8623273820413124e-17,0.003474132065233738,0.0015633432695503506,-0.00020020344513008154,0.006665031522186787,0.12823058629479853,0.023736835026646752,0.18257591224702605,0.08471322439290713,-0.03376682224951452,-0.0250916660987964,0.04028255998553683,0.01878520304874855,-0.002744383456416552,0.021237028647363793,-0.04447754217408906,0.036691993874584,0.006314196373556286,-0.03897364756733592,0.005143726630395691,0.014340171204564763,-0.004771981846261434,-0.0473665156828479,-0.009830164015689967,0.004991463151841445,-0.0007968496613177617,-0.019464132719801852,0.0037786142558568613,-0.00287366661591172,0.0007741625437769804,-0.000442976661963905,-1.36656748990691e-15,0.004612905209983809,-0.0003339906101040152,-0.008275699234377711,0.00016007494484080018,-4.180076576894857e-05,0.00042827055194237653,0.00033677475540705903,-2.7635946625112978e-05,1.3522706225896718e-05,3.265231020547495e-08,6.846053359468854e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1/B5,868614,0.022166658253175785,0.38719884480690814,0.1341661571332505,-0.10617036370051729,0.03891150164045268,0.059872704365581675,-0.023586987708309044,0.001885774601334197,0.056480724673769536,-0.017811873927228515,-0.04282225751121968,3.742120054378287e-17,6.956324560500538e-18,-0.022666921076243546,0.011898449124755992,0.0030518212831018403,-0.019778058054507292,-0.037207562856336224,0.014010740463054517,0.0370263116892414,0.010425096669336406,0.03810140520475767,0.006667379038630696,-0.031912305622656754,0.013124016502223688,-0.003320450156923292,0.022035812893543005,-0.009661567798579993,0.015621276590636989,0.017559019253304695,0.012958377519263212,-0.0003917060361443168,0.007181157872580333,-0.006983387632646556,0.0018254585526187013,-0.002259692684448798,0.007152420174406568,-0.0018222995190559184,-0.00014077784367126802,0.0030859713954672022,-0.0023346479847529884,0.0004322524276362879,0.00045976578547482554,2.499151309527431e-16,0.0009109737628527642,-1.9727405538893454e-05,0.0015778653572494192,-7.331813076843204e-05,-0.0009430747859230837,-0.0009216115026645937,-0.000565130613169375,3.477224892551798e-05,-1.9087792877014985e-05,-1.621473033960501e-08,-0.00021782946028494935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B5-B5c-B5a-B5e-B5h-B5b,868619,0.5690632136181774,0.31279646460175314,0.06638150869507918,-0.13448024039076578,0.1573966718414889,0.010531334542762616,0.03714645866409087,0.0007444900641016798,0.0010872081694619524,-0.0010089256889954075,0.013502112637337828,2.1133777494683004e-16,3.349810821842604e-17,0.005721646819721239,0.0024891424465054105,-0.0005448485468188687,0.008353391354728417,0.09940887841361044,0.01081626287293729,0.08106907912604526,0.03509432059530494,-0.018838438204482704,-0.010096796227411817,0.01996540604698571,-0.0032984670404861537,0.0006831079665763349,-0.011665677781056,0.03458701850345816,-0.02138125399805636,-0.008120054466973402,0.01647173957491428,-0.0018635304377546248,-0.006034238238139126,0.0028998024627925373,-0.005854790791125205,-0.0014330073254081458,-0.00131821883842753,0.00040357397785990357,0.06431557747536153,-0.008720549939438068,0.006630783158393495,-0.0008300948785770534,0.0021523906879636376,2.647567698172938e-15,-0.010043774888600572,0.0014201702210920126,0.014146178639847472,7.19835801678974e-05,-0.006066013043058782,-0.003540608755584002,-0.0016036656065797443,-0.00021325843689283625,-3.938248680368779e-05,2.6414369898605037e-08,-0.00012929591461808865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B5-B5e-B5g-B5a-B5c,868621,0.5671232010738856,0.3102466593955175,0.06571619000556354,-0.13366713328699414,0.1566941696771118,0.01060902069110283,0.036735405173638325,0.000712196037889555,0.0009673627129611464,-0.0009349536368883082,0.01300657778585563,-4.885308511155292e-17,-1.5266509544835271e-16,0.005443341377948344,0.002336587016599861,-0.0004983453265173347,0.007869660199479532,0.09829153680582664,0.011846972655773681,0.09038976564866441,0.04023003880662941,-0.02102277424685442,-0.012596584644517976,0.029619912287904632,0.00387827628391562,-0.00041808713489164905,-0.003116520724101277,0.022154712161910662,-0.0259821377599833,-0.012184930803172284,0.03344240820929909,-0.00429891520908307,-0.011263025469187516,0.0032230844781766157,0.07621622389614179,0.01711048572984938,-0.00818931950528315,0.0010811205417060312,-0.033650647533499264,0.0007736273438660737,-0.0005829899272848987,0.00029549650232065086,-0.0018687766706894304,5.0311452085360147e-17,0.0007576369343581308,-1.3309683888735858e-05,-0.002362485215912586,2.7148423889647675e-05,0.0011841714483739247,0.0008756519403594573,0.00043949736550609686,7.61135991273523e-05,1.6443671970941176e-05,-1.874900952509386e-08,7.576653918392631e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-B1g,868625,-0.3449036061565926,0.0630105331351187,0.0009314923176276602,-0.014562943504676785,-0.009723684224433362,-0.12626721236673363,0.0501574237458645,0.014858368800906907,-0.0014083719402172353,0.002296049373610556,-0.004792906578849936,1.1111311342559597e-16,2.2440444364310504e-17,0.0016838771895171887,0.0008575348458785103,0.08950700008769275,-0.03579651608330829,0.005712839914051826,-0.05008257192257296,0.00637967549657425,0.0017522511386852168,0.04765540266434799,-0.012330191678438648,0.011526978154151081,0.010140818257315803,0.011380496397839925,0.022206559260085214,0.019279842761309684,-0.009203520882168236,-0.01327092500752693,-0.023222262826034124,0.00918479342635397,-0.014741438073543955,0.014868479744472782,0.0006419412302024642,-0.0005544822917721109,-0.0002327591815369369,-0.0004396595559189974,-0.0007036938463811896,-0.0077867309063152,0.004926422851984782,0.004820066085215863,0.00021105987007465017,1.911007186684557e-15,-0.012307516327150903,-0.004811264309228361,-0.007272646576442327,-0.0003865330828689875,0.00104602935326289,0.0015899288518917139,-8.93405317623383e-05,-0.00015165558442009765,-9.437415697737708e-05,-2.5521726211549702e-08,-0.005754978679175558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-B14e-B1ai-B1ao-B1x-B1am-B14c-B1j,868645,-0.2966796267014433,0.04226872102445698,-0.008208516701488634,0.014787784746350263,0.012774256191550605,0.22166935226464637,-0.12767434040942335,-0.04227714456813254,-0.006819829766495025,-0.010417573154901766,0.0597712143843175,1.6373607056470526e-16,3.085295091067347e-17,0.01571381560463752,-0.00379772164259772,0.050541700652732134,0.14953473619835198,-0.014384070536308923,-0.015149514193118387,0.012474582484427408,0.0030070104777962124,0.04332621472947137,-0.0060961819961700935,-0.0029114587262955485,-0.003197424324679236,-0.009394013192740467,0.0054182386629348924,-0.003502550197429314,0.005281117075337046,0.00734685096681079,0.015336297784770124,-0.0015071168913013547,0.014886922235114832,0.0009826764846000682,0.0007842683480349599,-0.0024435253092472105,0.012907268031599129,0.011745262430339623,-0.00040490998080883173,0.003268212713401813,-0.0029228040990135354,-0.013279938023703662,0.00032912765781849696,2.5047146317341427e-15,-0.0027285880500269775,-0.007777128026685492,0.0012953058859925726,0.0004676399657548827,-0.004328889659579892,-0.004836879822188618,0.01570460908222544,0.013992871787652681,0.00034379931087851574,-5.550756145126813e-07,-0.0063237397286636495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1/B14e-B1x-B1ai-B1ao-B14c-B1j-B1am-B1an,868646,-0.2998753537283795,0.043597097837872606,-0.00810011740420563,0.01430861902457588,0.012512223549661522,0.2203868044409654,-0.12871247669002056,-0.042973189900842285,-0.007186318104307892,-0.010800539394934814,0.0627967359510807,4.625461981953993e-17,-3.7467786924298685e-17,0.01708137551002561,-0.0037289799154647594,0.04704467583814498,0.12784341837665006,-0.011430071947244576,-0.01584910412923325,0.009823158224744381,0.002320132517812999,0.03456394157870977,-0.005330600493122586,0.0006509243393642623,-0.006325467222610573,-0.00354320037502621,0.0004438747281417312,-0.005075684524532304,0.0046034178946681705,0.006619241431390578,0.014250884909501972,-0.012205787660257374,0.01569602365438236,-0.0060076206120165095,0.0007734956119694805,-0.0030486111389043478,0.017649710003794207,0.017509865425970047,-0.0011929288199781487,0.004469012249915007,-0.002105135073884922,0.02395305112906002,0.0037529169236354735,1.6935971649947695e-15,-0.028592660573013788,-0.0045382176989652,-0.005907684028078326,0.0021265958355376866,0.004639939359381111,0.00013729933484057962,-0.002644603235761326,-0.008381439652561096,-0.0002157673986342063,7.836696424275286e-07,0.0111298445491869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-B14e-B1x-B1ai-B1ao-B1am-B1j,868649,-0.32162970499189003,0.052726407928793066,-0.00635600262863337,0.008340321047826517,0.008510109465146349,0.17392107522225422,-0.1143524313747708,-0.04055536989812292,-0.008545015105173762,-0.011669454525191443,0.07342520781921719,-1.4719329065551628e-16,-9.670243770458573e-17,0.024050188141172386,-0.0032739293798461078,0.031770359370254124,0.10336482204702285,-0.005476894805333216,-0.0004731039721416076,-0.001199667060483754,-0.0004530525154934956,-0.004129769214870689,-0.001015514062298931,0.0073795723544408205,0.0036726694513984767,9.364621809504789e-05,-0.005901041385477288,0.003900264427037173,-0.004581946850133091,-0.0062885838966324345,-0.010697462873120182,0.007604687853038474,-0.008706493473058232,0.0026155476391634424,-0.000945167837986396,0.0023556269410188427,-0.007987061900320775,0.02216694418101023,0.0003312230658711663,-0.007196708237763553,0.007967793764008475,0.005878321155849452,-0.0015964190100050118,1.4575217350640501e-15,0.0067503750504334555,-0.0013050195593684473,-0.0029261892287067294,-0.001038714165775737,0.0011819020199026994,0.00424648835098376,-0.012901082735651314,-0.007360391153528033,-0.00014769159484284613,-6.182630886293168e-07,-0.012057227437128129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-B5cc,868655,-0.3437954578230162,0.06266390805432653,0.0010621018698036657,-0.014971143221222054,-0.010059115038922217,-0.13195717125226894,0.053047813453156345,0.015661569915564628,-0.0013591025069620553,0.002320224356918996,-0.004338919420638852,-1.4626217601965236e-17,7.759014463579469e-18,0.002763197155924698,0.0007660667282421361,0.08635248901831336,0.004688610003180103,0.003517338812063792,-0.03615238411103755,-0.0002425585042527648,-0.00039096651807456634,-0.02254969517810748,0.004374850854538445,-0.009963549514619065,-0.00025312212359912366,-0.013073088289251173,0.025172722573017874,0.00863579586040291,-0.0010565632388289078,-0.0018363853037548308,-0.004958606019875616,-0.015744143739520444,-0.0032583836918474033,-0.004644762916243171,5.899888461380653e-05,-9.006710167739399e-05,-0.00016401825510841997,-0.0037837352350287732,0.00010988522909651683,0.018416718500174484,0.021474708218431785,-0.0004395037260832038,-2.7886477945344025e-05,1.0539608767408132e-15,0.0016832413120415977,-0.0010615432405201655,0.0007261197575928889,-0.006109026542259814,0.0011428532102775199,-0.003207662051037302,0.00046846420022946417,0.00011734010140204029,-0.027087335738392324,-6.869385403945768e-06,0.00017602167396882414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-B1dl-B1r,868658,-0.3436671856150811,0.06260362196223986,0.0010599256790592153,-0.014927211965171817,-0.010026854394182277,-0.13145826435982627,0.05282194810873516,0.015586339896718957,-0.0013523306383398971,0.0023065290421465543,-0.0043107848362520275,1.690320072396524e-16,-9.400690515025712e-17,0.002741922402496594,0.0007575961991591765,0.08517246628098418,0.004645437689859766,0.003444958754808252,-0.03530108858674394,-0.0002464104660880975,-0.000383991128671644,-0.02195113337483063,0.004248180199318874,-0.009447414275041753,-0.00028022125150030554,-0.012116590254393161,0.022811700300583944,0.007631690167500219,-0.0008383056666119379,-0.0014703908454816498,-0.003815535894643579,-0.012605642953473543,-0.00229995573307102,-0.003705640896014554,1.915039780418006e-05,-3.4706492860746006e-05,-7.404285856008195e-05,-0.0010813905472601192,3.745268838297854e-05,-0.026417977736357935,-0.033490225426580825,0.0046268294521508106,-0.00017509528940030044,6.090142452571613e-16,0.0031292162569289926,-0.002900626527946521,0.0001791702077394048,-0.02583249867703563,0.003567959003076405,-0.009464006116222983,0.001407971041308705,-0.0018628036496882896,-0.000626425453003965,3.304237486959175e-07,-4.4029627193041916e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
