"","year","era","OTU","Sample","Abundance","sample_name","collection_date","collection_site","collection_latitude","collection_longitude","species_code","associated_species","clade","its2_profile_abundance_db","its2_profile_abundance_local","its2_type_profile","majority_its2_sequence"
"381","2021","contemporary","868255","CR-40",25994,"CR-40","20210702","Conch","24.94844","-80.46239","UNK","None","A","73","6","A3-A3at-A3bi","A3"
"382","2021","contemporary","868863","CR-3",25734,"CR-3","20210702","Conch","24.94844","-80.46239","DLAB","None","B","5","5","B5aj/B1do","B5aj/B1do"
"383","2021","contemporary","869786","CR-36",25593,"CR-36","20210702","Conch","24.94844","-80.46239","MCAV","None","C","220","4","C3-C3fc-C21-C3an-C3b-C3fd-C3bb-C3s","C3"
"384","2021","contemporary","868319","CR-52",24842,"CR-52","20210702","Conch","24.94844","-80.46239","SINT","None","A","69","14","A3-A3bi-A3au-A3av-A3cy-A3aw","A3"
"385","2021","contemporary","868255","CR-7",24360,"CR-7","20210702","Conch","24.94844","-80.46239","SINT","None","A","73","6","A3-A3at-A3bi","A3"
"386","2021","contemporary","868131","Tri-10",24166,"Tri-10","20210702","Triangles","25.00874","-80.44978","PAST","None","A","24","18","A4/A4.3-A4e-A4o-A4bg","A4/A4.3"
"387","2021","contemporary","868128","Tr-34",24067,"Tr-34","20210702","Tavernier Rocks","24.93535","-80.54961","PAST","None","A","15","9","A4-A4a-A4.3-A4s-A4e","A4"
"388","2021","contemporary","868931","Tri-35",23748,"Tri-35","20210702","Triangles","25.00874","-80.44978","UNK","None","B","106","23","B1","B1"
"389","2021","contemporary","868255","CR-28",23646,"CR-28","20210702","Conch","24.94844","-80.46239","SRAD","None","A","73","6","A3-A3at-A3bi","A3"
"390","2021","contemporary","868319","CR-31",23619,"CR-31","20210702","Conch","24.94844","-80.46239","UNK","None","A","69","14","A3-A3bi-A3au-A3av-A3cy-A3aw","A3"
"391","2021","contemporary","868865","Tri-47",23186,"Tri-47","20210702","Tavernier Rocks","24.93535","-80.54961","CNAT","None","B","9","9","B6/B6e/B19af-B6b-B19i-B6a-B6g-B19ag","B6/B6e/B19af"
"392","2021","contemporary","869099","CR-23",23161,"CR-23","20210702","Conch","24.94844","-80.46239","OFAV","None","C","15","2","C3/C21-C3b","C3"
"393","2021","contemporary","869786","CR-20",23031,"CR-20","20210702","Conch","24.94844","-80.46239","MCAV","None","C","220","4","C3-C3fc-C21-C3an-C3b-C3fd-C3bb-C3s","C3"
"394","2021","contemporary","871440","CR-14",22637,"CR-14","20210702","Conch","24.94844","-80.46239","OFAV","None","C","29","3","C3-C3hj-C21-C3xs-C3yu","C3"
"395","2021","contemporary","868607","Tr-11",22411,"Tr-11","20210702","Tavernier Rocks","24.93535","-80.54961","SSID","None","B","62","5","B5-B5b-B5a-B5d-B5c-B5f-B5g-B5l-B5e","B5"
"396","2021","contemporary","868857","Tri-60",22226,"Tri-60","20210702","Tavernier Rocks","24.93535","-80.54961","PSTR","None","B","5","3","B1-B14b-B1x-B14d-B1co-B1ai-B14i","B1"
"397","2021","contemporary","868931","Tri-23",22160,"Tri-23","20210702","Tavernier Rocks","24.93535","-80.54961","DSTO","None","B","106","23","B1","B1"
"398","2021","contemporary","868128","CR-56",22032,"CR-56","20210702","Conch","24.94844","-80.46239","PAST","None","A","15","9","A4-A4a-A4.3-A4s-A4e","A4"
"399","2021","contemporary","868131","CR-48",21421,"CR-48","20210702","Conch","24.94844","-80.46239","PAST","None","A","24","18","A4/A4.3-A4e-A4o-A4bg","A4/A4.3"
"400","2021","contemporary","868865","Tr-31-A",21248,"Tr-31-A","20210702","Tavernier Rocks","24.93535","-80.54961","DLAB","None","B","9","9","B6/B6e/B19af-B6b-B19i-B6a-B6g-B19ag","B6/B6e/B19af"
"401","2021","contemporary","869148","Tri-4",21231,"Tri-4","20210702","Triangles","25.00874","-80.44978","PPOR","None","C","5","1","C10/C42f","C10"
"402","2021","contemporary","868865","Tr-32",21132,"Tr-32","20210702","Tavernier Rocks","24.93535","-80.54961","DLAB","None","B","9","9","B6/B6e/B19af-B6b-B19i-B6a-B6g-B19ag","B6/B6e/B19af"
"403","2021","contemporary","868803","Tr-33",20593,"Tr-33","20210702","Tavernier Rocks","24.93535","-80.54961","OFAV","None","B","40","6","B1-B1by-B1bw-B1au-B14h-B1dm-B20b","B1"
"404","2021","contemporary","868607","CR-25",20492,"CR-25","20210702","Conch","24.94844","-80.46239","SSID","None","B","62","5","B5-B5b-B5a-B5d-B5c-B5f-B5g-B5l-B5e","B5"
"405","2021","contemporary","872265","Tri-57",20470,"Tri-57","20210702","Tavernier Rocks","24.93535","-80.54961","MALI","None","D","1101","20","D1/D4-D4c-D2-D1c-D1h","D1"
"406","2021","contemporary","871067","CR-9",20207,"CR-9","20210702","Conch","24.94844","-80.46239","MCAV","None","C","3","1","C3-C3fc-C21-C3an-C3b-C3bb-C3s","C3"
"407","2021","contemporary","868803","CR-58",20037,"CR-58","20210702","Conch","24.94844","-80.46239","OFAV","None","B","40","6","B1-B1by-B1bw-B1au-B14h-B1dm-B20b","B1"
"408","2021","contemporary","868931","Tri-45",19777,"Tri-45","20210702","Tavernier Rocks","24.93535","-80.54961","DSTO","None","B","106","23","B1","B1"
"409","2021","contemporary","868171","CR-44",19361,"CR-44","20210702","Conch","24.94844","-80.46239","PAST","None","A","39","17","A4/A4.3-A4a-A4e-A4o-A4bg","A4"
"410","2021","contemporary","868705","Tri-42",19244,"Tri-42","20210702","Triangles","25.00874","-80.44978","SSID","None","B","9","1","B5-B5p-B5bn-B5bk-B5bq","B5"
"411","2021","contemporary","872101","Tri-2",19043,"Tri-2","20210702","Triangles","25.00874","-80.44978","DLAB","None","D","605","29","D1/D2-D4-D4c-D1c","D1"
"412","2021","contemporary","868171","Tri-34",18893,"Tri-34","20210702","Triangles","25.00874","-80.44978","PAST","None","A","39","17","A4/A4.3-A4a-A4e-A4o-A4bg","A4"
"413","2021","contemporary","868128","CR-22",18671,"CR-22","20210702","Conch","24.94844","-80.46239","PAST","None","A","15","9","A4-A4a-A4.3-A4s-A4e","A4"
"414","2021","contemporary","868646","Tri-50",18327,"Tri-50","20210702","Tavernier Rocks","24.93535","-80.54961","PCLI","None","B","53","1","B1/B14e-B1x-B1ai-B1ao-B14c-B1j-B1am-B1an","B1"
"415","2021","contemporary","872101","Tri-59",18196,"Tri-59","20210702","Tavernier Rocks","24.93535","-80.54961","MALI","None","D","605","29","D1/D2-D4-D4c-D1c","D1"
"416","2021","contemporary","868128","Tr-7",17980,"Tr-7","20210702","Tavernier Rocks","24.93535","-80.54961","PAST","None","A","15","9","A4-A4a-A4.3-A4s-A4e","A4"
"417","2021","contemporary","868659","CR-21",17909,"CR-21","20210702","Conch","24.94844","-80.46239","DLAB","None","B","20","6","B1ec/B1do/B5aj-B1-B5db","B1ec/B1do"
"418","2021","contemporary","872144","CR-29",17866,"CR-29","20210702","Conch","24.94844","-80.46239","SRAD","None","D","140","1","D1-D4-D4c-D1c-D6","D1"
"419","2021","contemporary","870080","Tri-7",17631,"Tri-7","20210702","Triangles","25.00874","-80.44978","OFAV","None","C","18","3","C3-C21-C3hj","C3"
"420","2021","contemporary","868873","Tr-23",17599,"Tr-23","20210702","Tavernier Rocks","24.93535","-80.54961","DLAB","None","B","6","6","B1-B14b-B1x-B1bh-B1be-B1g-B6n","B1"
"421","2021","contemporary","868872","CR-13",17588,"CR-13","20210702","Conch","24.94844","-80.46239","MDEC","None","B","5","4","B7-B7d","B7"
"422","2021","contemporary","868171","Tri-14",17403,"Tri-14","20210702","Triangles","25.00874","-80.44978","PAST","None","A","39","17","A4/A4.3-A4a-A4e-A4o-A4bg","A4"
"423","2021","contemporary","868830","Tr-30",17383,"Tr-30","20210702","Tavernier Rocks","24.93535","-80.54961","OFAV","None","B","40","6","B1-B14d-B14b-B1co-B1x-B1ai-B1j-B14i","B1"
"424","2021","contemporary","868131","CR-33",17329,"CR-33","20210702","Conch","24.94844","-80.46239","PAST","None","A","24","18","A4/A4.3-A4e-A4o-A4bg","A4/A4.3"
"425","2021","contemporary","868869","Tr-12",17270,"Tr-12","20210702","Tavernier Rocks","24.93535","-80.54961","UNK","None","B","26","23","B5-B5dr-B1fx-B5ds-B5cp","B5"
"426","2021","contemporary","872265","Tri-28",17065,"Tri-28","20210702","Tavernier Rocks","24.93535","-80.54961","DLAB","None","D","1101","20","D1/D4-D4c-D2-D1c-D1h","D1"
"427","2021","contemporary","868128","Tr-6",16978,"Tr-6","20210702","Tavernier Rocks","24.93535","-80.54961","PAST","None","A","15","9","A4-A4a-A4.3-A4s-A4e","A4"
"428","2021","contemporary","868131","Tri-44",16882,"Tri-44","20210702","Triangles","25.00874","-80.44978","PAST","None","A","24","18","A4/A4.3-A4e-A4o-A4bg","A4/A4.3"
"429","2021","contemporary","872265","Tr-16",16814,"Tr-16","20210702","Tavernier Rocks","24.93535","-80.54961","DLAB","None","D","1101","20","D1/D4-D4c-D2-D1c-D1h","D1"
"430","2021","contemporary","871440","CR-15",16433,"CR-15","20210702","Conch","24.94844","-80.46239","OFAV","None","C","29","3","C3-C3hj-C21-C3xs-C3yu","C3"
"431","2021","contemporary","868319","Tr-8",16232,"Tr-8","20210702","Tavernier Rocks","24.93535","-80.54961","SBOU","None","A","69","14","A3-A3bi-A3au-A3av-A3cy-A3aw","A3"
"432","2021","contemporary","872101","CR-6",16159,"CR-6","20210702","Conch","24.94844","-80.46239","OFAV","None","D","605","29","D1/D2-D4-D4c-D1c","D1"
"433","2021","contemporary","868607","Tr-9",15857,"Tr-9","20210702","Tavernier Rocks","24.93535","-80.54961","SSID","None","B","62","5","B5-B5b-B5a-B5d-B5c-B5f-B5g-B5l-B5e","B5"
"434","2021","contemporary","872265","Tri-54",15712,"Tri-54","20210702","Tavernier Rocks","24.93535","-80.54961","PSTR","None","D","1101","20","D1/D4-D4c-D2-D1c-D1h","D1"
"435","2021","contemporary","870080","CR-45",15301,"CR-45","20210702","Conch","24.94844","-80.46239","OFAV","None","C","18","3","C3-C21-C3hj","C3"
"436","2021","contemporary","868846","CR-15",14940,"CR-15","20210702","Conch","24.94844","-80.46239","OFAV","None","B","21","2","B1-B1au-B1by-B1bw-B14h-B1dm-B1fo","B1"
"437","2021","contemporary","868865","Tri-56",14921,"Tri-56","20210702","Tavernier Rocks","24.93535","-80.54961","CNAT","None","B","9","9","B6/B6e/B19af-B6b-B19i-B6a-B6g-B19ag","B6/B6e/B19af"
"438","2021","contemporary","868607","Tr-10",14698,"Tr-10","20210702","Tavernier Rocks","24.93535","-80.54961","SSID","None","B","62","5","B5-B5b-B5a-B5d-B5c-B5f-B5g-B5l-B5e","B5"
"439","2021","contemporary","868621","CR-42",14198,"CR-42","20210702","Conch","24.94844","-80.46239","SSID","None","B","5","1","B5-B5e-B5g-B5a-B5c","B5"
"440","2021","contemporary","868319","CR-30",14119,"CR-30","20210702","Conch","24.94844","-80.46239","SINT","None","A","69","14","A3-A3bi-A3au-A3av-A3cy-A3aw","A3"
"441","2021","contemporary","872334","Tri-43",14089,"Tri-43","20210702","Triangles","25.00874","-80.44978","DLAB","None","D","145","2","D1-D4-D4c-D2-D1c-D1ip","D1"
"442","2021","contemporary","868764","Tr-35",13971,"Tr-35","20210702","Tavernier Rocks","24.93535","-80.54961","OFAV","None","B","67","11","B1-B1by-B1bw-B14h-B1x-B1dm-B1au","B1"
"443","2021","contemporary","868863","CR-5-B",13670,"CR-5-B","20210702","Conch","24.94844","-80.46239","PAST","None","B","5","5","B5aj/B1do","B5aj/B1do"
"444","2021","contemporary","868607","CR-60",13545,"CR-60","20210702","Conch","24.94844","-80.46239","SSID","None","B","62","5","B5-B5b-B5a-B5d-B5c-B5f-B5g-B5l-B5e","B5"
"445","2021","contemporary","868675","Tri-51",13473,"Tri-51","20210702","Tavernier Rocks","24.93535","-80.54961","OANN","None","B","10","4","B1/B1au","B1"
"446","2021","contemporary","868319","Tr-20",12634,"Tr-20","20210702","Tavernier Rocks","24.93535","-80.54961","SINT","None","A","69","14","A3-A3bi-A3au-A3av-A3cy-A3aw","A3"
"447","2021","contemporary","868342","CR-41",12477,"CR-41","20210702","Conch","24.94844","-80.46239","SINT","None","A","10","7","A3-A3bi-A3cy-A3au","A3"
"448","2021","contemporary","868869","Tr-13",12420,"Tr-13","20210702","Tavernier Rocks","24.93535","-80.54961","SINT","None","B","26","23","B5-B5dr-B1fx-B5ds-B5cp","B5"
"449","2021","contemporary","868764","Tri-37",12264,"Tri-37","20210702","Triangles","25.00874","-80.44978","OFAV","None","B","67","11","B1-B1by-B1bw-B14h-B1x-B1dm-B1au","B1"
"450","2021","contemporary","868764","Tr-3",12244,"Tr-3","20210702","Tavernier Rocks","24.93535","-80.54961","OFAV","None","B","67","11","B1-B1by-B1bw-B14h-B1x-B1dm-B1au","B1"
"451","2021","contemporary","872097","CR-19",12220,"CR-19","20210702","Conch","24.94844","-80.46239","DLAB","None","D","1050","12","D1-D4-D4c-D1c-D1k-D2","D1"
"452","2021","contemporary","872265","CR-18",11950,"CR-18","20210702","Conch","24.94844","-80.46239","PSTR","None","D","1101","20","D1/D4-D4c-D2-D1c-D1h","D1"
"453","2021","contemporary","868865","Tri-48",11776,"Tri-48","20210702","Tavernier Rocks","24.93535","-80.54961","CNAT","None","B","9","9","B6/B6e/B19af-B6b-B19i-B6a-B6g-B19ag","B6/B6e/B19af"
"454","2021","contemporary","868764","Tr-2",11759,"Tr-2","20210702","Tavernier Rocks","24.93535","-80.54961","OFAV","None","B","67","11","B1-B1by-B1bw-B14h-B1x-B1dm-B1au","B1"
"455","2021","contemporary","868767","Tri-40",11757,"Tri-40","20210702","Triangles","25.00874","-80.44978","OFAV","None","B","3","3","B1-B1by-B1dm-B1bw","B1"
"456","2021","contemporary","868895","Tri-52",11692,"Tri-52","20210702","Tavernier Rocks","24.93535","-80.54961","CNAT","None","B","4","4","B6e-B6o-B6p-B19i-B6","B6e"
"457","2021","contemporary","868625","Tri-46",11661,"Tri-46","20210702","Tavernier Rocks","24.93535","-80.54961","DLAB","None","B","27","5","B1-B1g","B1"
"458","2021","contemporary","868931","Tri-8",11600,"Tri-8","20210702","Triangles","25.00874","-80.44978","DSTO","None","B","106","23","B1","B1"
"459","2021","contemporary","868866","CR-24",11038,"CR-24","20210702","Conch","24.94844","-80.46239","OFAV","None","B","13","12","B1-B1fu-B1fv","B1"
"460","2021","contemporary","868830","Tr-29",10901,"Tr-29","20210702","Tavernier Rocks","24.93535","-80.54961","PSTR","None","B","40","6","B1-B14d-B14b-B1co-B1x-B1ai-B1j-B14i","B1"
"461","2021","contemporary","868625","CR-16",10534,"CR-16","20210702","Conch","24.94844","-80.46239","DLAB","None","B","27","5","B1-B1g","B1"
"462","2021","contemporary","868895","Tr-4",10534,"Tr-4","20210702","Tavernier Rocks","24.93535","-80.54961","CNAT","None","B","4","4","B6e-B6o-B6p-B19i-B6","B6e"
"463","2021","contemporary","868803","Tri-18",10411,"Tri-18","20210702","Triangles","25.00874","-80.44978","OFAV","None","B","40","6","B1-B1by-B1bw-B1au-B14h-B1dm-B20b","B1"
"464","2021","contemporary","868866","CR-57",10252,"CR-57","20210702","Conch","24.94844","-80.46239","OFAV","None","B","13","12","B1-B1fu-B1fv","B1"
"465","2021","contemporary","868764","Tri-17",10212,"Tri-17","20210702","Triangles","25.00874","-80.44978","OFAV","None","B","67","11","B1-B1by-B1bw-B14h-B1x-B1dm-B1au","B1"
"466","2021","contemporary","868127","Tri-38",10191,"Tri-38","20210702","Triangles","25.00874","-80.44978","PAST","None","A","3","3","A4-A4.3-A4a-A4e","A4"
"467","2021","contemporary","868806","CR-19",10152,"CR-19","20210702","Conch","24.94844","-80.46239","DLAB","None","B","14","4","B1-B1x-B14d-B1ao-B14b-B5dc-B1co-B1eq","B1"
"468","2021","contemporary","872101","Tri-39",10028,"Tri-39","20210702","Triangles","25.00874","-80.44978","DLAB","None","D","605","29","D1/D2-D4-D4c-D1c","D1"
"469","2021","contemporary","868873","Tri-58",9808,"Tri-58","20210702","Tavernier Rocks","24.93535","-80.54961","DLAB","None","B","6","6","B1-B14b-B1x-B1bh-B1be-B1g-B6n","B1"
"470","2021","contemporary","868895","Tri-25",9779,"Tri-25","20210702","Tavernier Rocks","24.93535","-80.54961","CNAT","None","B","4","4","B6e-B6o-B6p-B19i-B6","B6e"
"471","2021","contemporary","871563","CR-41",9665,"CR-41","20210702","Conch","24.94844","-80.46239","SINT","None","C","11","10","C16-C16b-C16d","C16"
"472","2021","contemporary","872101","Tri-31",9660,"Tri-31","20210702","Triangles","25.00874","-80.44978","OFAV","None","D","605","29","D1/D2-D4-D4c-D1c","D1"
"473","2021","contemporary","868866","CR-14",9487,"CR-14","20210702","Conch","24.94844","-80.46239","OFAV","None","B","13","12","B1-B1fu-B1fv","B1"
"474","2021","contemporary","870080","CR-17",9473,"CR-17","20210702","Conch","24.94844","-80.46239","PSTR","None","C","18","3","C3-C21-C3hj","C3"
"475","2021","contemporary","868874","CR-11",9336,"CR-11","20210702","Conch","24.94844","-80.46239","OFAV","None","B","8","5","B1/B1do","B1/B1do"
"476","2021","contemporary","868873","Tri-30",9213,"Tri-30","20210702","Tavernier Rocks","24.93535","-80.54961","DLAB","None","B","6","6","B1-B14b-B1x-B1bh-B1be-B1g-B6n","B1"
"477","2021","contemporary","868706","Tri-9",9184,"Tri-9","20210702","Triangles","25.00874","-80.44978","SSID","None","B","22","1","B5/B19-B5p-B5bn-B5bk-B19ac-B5a-B1","B5"
"478","2021","contemporary","868869","Tr-18",9034,"Tr-18","20210702","Tavernier Rocks","24.93535","-80.54961","SINT","None","B","26","23","B5-B5dr-B1fx-B5ds-B5cp","B5"
"479","2021","contemporary","868861","Tri-55",9021,"Tri-55","20210702","Tavernier Rocks","24.93535","-80.54961","PCLI","None","B","6","1","B1-B1x-B1ai-B1ao-B14e-B1j","B1"
"480","2021","contemporary","868865","Tri-24",8982,"Tri-24","20210702","Tavernier Rocks","24.93535","-80.54961","CNAT","None","B","9","9","B6/B6e/B19af-B6b-B19i-B6a-B6g-B19ag","B6/B6e/B19af"
"481","2021","contemporary","868701","Tr-25",8793,"Tr-25","20210702","Tavernier Rocks","24.93535","-80.54961","SRAD","None","B","8","2","B5/B5a/B5p-B5m","B5/B5p"
"482","2021","contemporary","868865","Tr-21",8792,"Tr-21","20210702","Tavernier Rocks","24.93535","-80.54961","CNAT","None","B","9","9","B6/B6e/B19af-B6b-B19i-B6a-B6g-B19ag","B6/B6e/B19af"
"483","2021","contemporary","868619","Tri-3",8642,"Tri-3","20210702","Triangles","25.00874","-80.44978","SSID","None","B","16","1","B5-B5c-B5a-B5e-B5h-B5b","B5"
"484","2021","contemporary","868895","Tr-1",8148,"Tr-1","20210702","Tavernier Rocks","24.93535","-80.54961","CNAT","None","B","4","4","B6e-B6o-B6p-B19i-B6","B6e"
"485","2021","contemporary","868931","Tr-26",7989,"Tr-26","20210702","Tavernier Rocks","24.93535","-80.54961","SBOU","None","B","106","23","B1","B1"
"486","2021","contemporary","868873","Tri-53",7845,"Tri-53","20210702","Tavernier Rocks","24.93535","-80.54961","DLAB","None","B","6","6","B1-B14b-B1x-B1bh-B1be-B1g-B6n","B1"
"487","2021","contemporary","868869","Tr-14",7517,"Tr-14","20210702","Tavernier Rocks","24.93535","-80.54961","SBOU","None","B","26","23","B5-B5dr-B1fx-B5ds-B5cp","B5"
"488","2021","contemporary","868931","Tri-12",7413,"Tri-12","20210702","Triangles","25.00874","-80.44978","DSTO","None","B","106","23","B1","B1"
"489","2021","contemporary","868659","CR-32",7247,"CR-32","20210702","Conch","24.94844","-80.46239","PSTR","None","B","20","6","B1ec/B1do/B5aj-B1-B5db","B1ec/B1do"
"490","2021","contemporary","868931","Tr-17",7202,"Tr-17","20210702","Tavernier Rocks","24.93535","-80.54961","SBOU","None","B","106","23","B1","B1"
"491","2021","contemporary","868869","Tr-20",6471,"Tr-20","20210702","Tavernier Rocks","24.93535","-80.54961","SINT","None","B","26","23","B5-B5dr-B1fx-B5ds-B5cp","B5"
"492","2021","contemporary","868658","Tri-26",6435,"Tri-26","20210702","Tavernier Rocks","24.93535","-80.54961","DSTO","None","B","14","2","B1-B1dl-B1r","B1"
"493","2021","contemporary","871071","CR-18",6434,"CR-18","20210702","Conch","24.94844","-80.46239","PSTR","None","C","5","1","C3-C21-C3xx-C3cl","C3"
"494","2021","contemporary","868872","CR-12",6414,"CR-12","20210702","Conch","24.94844","-80.46239","MDEC","None","B","5","4","B7-B7d","B7"
"495","2021","contemporary","868815","Tr-5",6363,"Tr-5","20210702","Tavernier Rocks","24.93535","-80.54961","PSTR","None","B","21","1","B1-B14d-B1x-B1ao-B1l-B1co-B1j","B1"
"496","2021","contemporary","872101","Tri-58",6331,"Tri-58","20210702","Tavernier Rocks","24.93535","-80.54961","DLAB","None","D","605","29","D1/D2-D4-D4c-D1c","D1"
"497","2021","contemporary","868931","Tr-22",6138,"Tr-22","20210702","Tavernier Rocks","24.93535","-80.54961","SBOU","None","B","106","23","B1","B1"
"498","2021","contemporary","868930","Tri-20",6004,"Tri-20","20210702","Triangles","25.00874","-80.44978","DLAB","None","B","1","1","B1ec-B1","B1ec"
"499","2021","contemporary","868625","Tr-19",5894,"Tr-19","20210702","Tavernier Rocks","24.93535","-80.54961","DLAB","None","B","27","5","B1-B1g","B1"
"500","2021","contemporary","868866","CR-10",5496,"CR-10","20210702","Conch","24.94844","-80.46239","OFAV","None","B","13","12","B1-B1fu-B1fv","B1"
"501","2021","contemporary","871438","CR-57",4893,"CR-57","20210702","Conch","24.94844","-80.46239","OFAV","None","C","15","1","C3-C3xs-C3yu-C21-C3zt","C3"
"502","2021","contemporary","867878","Tri-9",4070,"Tri-9","20210702","Triangles","25.00874","-80.44978","SSID","None","A","59","1","A4-A4b-A4c","A4"
"503","2021","contemporary","868430","Tri-33",3418,"Tri-33","20210702","Triangles","25.00874","-80.44978","PPOR","None","A","154","1","A4","A4"
"504","2021","contemporary","868809","Tr-28",3352,"Tr-28","20210702","Tavernier Rocks","24.93535","-80.54961","PCLI","None","B","65","1","B1-B1x-B1ai-B14e-B1j-B1ao-B1am-B1eh-B14c","B1"
"505","2021","contemporary","872623","CR-17",3166,"CR-17","20210702","Conch","24.94844","-80.46239","PSTR","None","D","11","1","D1-D4-D4c-D1c-D17d-D17j","D1"
"506","2021","contemporary","868908","Tri-31",2482,"Tri-31","20210702","Triangles","25.00874","-80.44978","OFAV","None","B","10","3","B1-B1br-B1dq","B1"
"507","2021","contemporary","872084","Tri-29",2454,"Tri-29","20210702","Tavernier Rocks","24.93535","-80.54961","MANG","None","C","2","2","C11","C11"
"508","2021","contemporary","868931","Tri-19",2386,"Tri-19","20210702","Triangles","25.00874","-80.44978","SBOU","None","B","106","23","B1","B1"
"509","2021","contemporary","868929","Tr-24",2262,"Tr-24","20210702","Tavernier Rocks","24.93535","-80.54961","SBOU","None","B","1","1","B5-B5dr","B5"
"510","2021","contemporary","867888","CR-34",2129,"CR-34","20210702","Conch","24.94844","-80.46239","SINT","None","A","3","1","A3-A3at","A3"
"511","2021","contemporary","868931","Tr-27",2000,"Tr-27","20210702","Tavernier Rocks","24.93535","-80.54961","SBOU","None","B","106","23","B1","B1"
"512","2021","contemporary","870110","CR-59",1937,"CR-59","20210702","Conch","24.94844","-80.46239","SRAD","None","C","2","1","C3/C1-C42.2-C3gl-C3gm-C1dl","C1"
"513","2021","contemporary","868918","Tri-48",1877,"Tri-48","20210702","Tavernier Rocks","24.93535","-80.54961","CNAT","None","B","41","8","B1/B19","B1/B19"
"514","2021","contemporary","869982","Tri-29",1760,"Tri-29","20210702","Tavernier Rocks","24.93535","-80.54961","MANG","None","C","3","2","C3-C3ga","C3"
"515","2021","contemporary","868816","Tri-28",1380,"Tri-28","20210702","Tavernier Rocks","24.93535","-80.54961","DLAB","None","B","12","1","B1-B1br-B1ev-B1dr-B1dq","B1"
"516","2021","contemporary","872084","Tri-59",1253,"Tri-59","20210702","Tavernier Rocks","24.93535","-80.54961","MALI","None","C","2","2","C11","C11"
"517","2021","contemporary","868825","Tri-54",1106,"Tri-54","20210702","Tavernier Rocks","24.93535","-80.54961","PSTR","None","B","19","3","B1-B5de-B1br-B1dr-B1dq","B1"
"518","2021","contemporary","872101","Tri-5",1095,"Tri-5","20210702","Triangles","25.00874","-80.44978","DLAB","None","D","605","29","D1/D2-D4-D4c-D1c","D1"
"519","2021","contemporary","871440","Tri-51",1087,"Tri-51","20210702","Tavernier Rocks","24.93535","-80.54961","OANN","None","C","29","3","C3-C3hj-C21-C3xs-C3yu","C3"
"520","2021","contemporary","868918","Tri-52",1084,"Tri-52","20210702","Tavernier Rocks","24.93535","-80.54961","CNAT","None","B","41","8","B1/B19","B1/B19"
"521","2021","contemporary","868869","Tr-8",1046,"Tr-8","20210702","Tavernier Rocks","24.93535","-80.54961","SBOU","None","B","26","23","B5-B5dr-B1fx-B5ds-B5cp","B5"
"522","2021","contemporary","868686","CR-23",1012,"CR-23","20210702","Conch","24.94844","-80.46239","OFAV","None","B","40","1","B1-B1g-B1s-B1bz","B1"
"523","2021","contemporary","868443","Tri-37",972,"Tri-37","20210702","Triangles","25.00874","-80.44978","OFAV","None","A","23","3","A13","A13"
"524","2021","contemporary","868918","Tr-31-A",939,"Tr-31-A","20210702","Tavernier Rocks","24.93535","-80.54961","DLAB","None","B","41","8","B1/B19","B1/B19"
"525","2021","contemporary","869982","Tri-59",892,"Tri-59","20210702","Tavernier Rocks","24.93535","-80.54961","MALI","None","C","3","2","C3-C3ga","C3"
"526","2021","contemporary","868943","Tri-20",865,"Tri-20","20210702","Triangles","25.00874","-80.44978","DLAB","None","B","19","5","B19","B19"
"527","2021","contemporary","868918","Tr-1",849,"Tr-1","20210702","Tavernier Rocks","24.93535","-80.54961","CNAT","None","B","41","8","B1/B19","B1/B19"
"528","2021","contemporary","868931","Tri-6",795,"Tri-6","20210702","Triangles","25.00874","-80.44978","SBOU","None","B","106","23","B1","B1"
"529","2021","contemporary","870082","CR-10",701,"CR-10","20210702","Conch","24.94844","-80.46239","OFAV","None","C","39","1","C21/C3","C3"
"530","2021","contemporary","872392","CR-23",700,"CR-23","20210702","Conch","24.94844","-80.46239","OFAV","None","D","312","1","D1-D4-D4c-D1c-D17d-D1r-D17c-D17e","D1"
"531","2021","contemporary","868859","Tri-21",501,"Tri-21","20210702","Triangles","25.00874","-80.44978","UNK","None","B","2","1","B1-B1dm-B14h-B1x","B1"
"532","2021","contemporary","872299","CR-8",375,"CR-8","20210702","Conch","24.94844","-80.46239","OFAV","None","D","16","1","D1/D17d-D4-D1r-D17e-D17j-D17c-D17l","D1"
"533","2021","contemporary","872429","CR-3",352,"CR-3","20210702","Conch","24.94844","-80.46239","DLAB","None","D","2","1","D1-D4-D4f-D1c","D1"
"534","2021","contemporary","868918","Tri-24",347,"Tri-24","20210702","Tavernier Rocks","24.93535","-80.54961","CNAT","None","B","41","8","B1/B19","B1/B19"
"535","2021","contemporary","868931","Tri-32",333,"Tri-32","20210702","Triangles","25.00874","-80.44978","SBOU","None","B","106","23","B1","B1"
"536","2021","contemporary","872110","CR-13",292,"CR-13","20210702","Conch","24.94844","-80.46239","MDEC","None","D","3","1","D1-D1c","D1"
"537","2021","contemporary","868675","CR-17",284,"CR-17","20210702","Conch","24.94844","-80.46239","PSTR","None","B","10","4","B1/B1au","B1"
"538","2021","contemporary","872101","Tri-53",245,"Tri-53","20210702","Tavernier Rocks","24.93535","-80.54961","DLAB","None","D","605","29","D1/D2-D4-D4c-D1c","D1"
"539","2021","contemporary","871767","CR-50",98,"CR-50","20210702","Conch","24.94844","-80.46239","MCAV","None","C","127","2","C3","C3"
