sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51
BDA_035,239111,0.652702814530075,-0.035466434399859914,-0.030498611853924888,0.11174299783649189,-0.042818971787672834,-0.01161085101049142,0.011566038106574113,0.11655000429487039,0.007055360872456222,0.029451676933884317,-0.021983818502973217,0.013014193785996601,-0.06421502453056194,0.0022617959096295054,-0.001718548490180618,-0.0006083897567395816,0.0016153967519924044,-0.004385835548871766,-0.00796888513202832,0.00032625964639056013,0.0029365628261837215,-0.0004568173036798151,0.0012075822844815358,-0.003319533371514115,0.009999354365212858,0.0035422344463392195,-0.0009503827096493126,-0.003629209693422465,-0.0006562900402972886,-0.0006798465734876091,0.003337315710854447,-0.004159367912707743,-0.0035000474713423597,-0.00017553741458246484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_043,239118,0.660958572033951,-0.044299320964153746,-0.01273086013090285,0.038834800742220905,-0.039146370641132425,0.014760980130079194,-0.0028803723529965534,-0.024489120673281912,-1.2534416444856785e-06,-0.00432946775313032,-0.017711274528260344,0.03315710363025993,0.012424496115409677,0.002104990301934519,0.005880771916646006,0.0005148760357588048,-0.002523024521818373,0.005272768865837553,0.02032297578713195,-0.004017422375216283,-0.01522135830977386,-0.0005445640192583587,0.0002871688904738724,-0.0007711077291895705,0.0006301870045175386,-0.00023858765595215144,-0.0006287576068564808,-0.02561697698918817,0.002032885243322266,-9.916215328067736e-05,-0.0002488516918297458,0.0005080084494877785,0.0009192235062993556,7.738690019106247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_109,239176,0.6446421654556858,-0.030437451506862858,-0.024628193253117728,0.07876997674159668,-0.02177962489612928,0.0005968398101845868,-0.002167618586886541,-0.15807699089748656,0.0192283375304527,0.12299198410018082,0.02167628679002216,-0.017559303925746176,-0.018305174071143165,-0.00017847782365468725,-0.012269541398154199,0.0039140509505901176,-0.009040017218178289,0.002948477927456106,0.00510998117881136,0.0008138315963915037,0.00400297292010647,-3.4273596752794886e-05,-0.00011383843420088661,0.0002221279021077079,0.001909961945189804,0.001495752630286322,0.002357249108794985,0.0029134767298771265,0.001575817468793467,0.0005028379953062377,-0.0019724004611162624,0.0021842801810298355,0.001120495107484782,3.8979183825060894e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_130,239194,0.586436677213911,0.031644442840626306,0.09123711564897152,-0.1954247020242934,-0.03214242566377042,0.042244744690902204,-0.011255364033922013,0.011754563254175105,0.004189991479742278,0.03167565503369183,-0.04942443614638804,0.09155668207658249,0.014769460474149355,-0.0031858943901963456,-0.0202914428003461,-0.005636421195754871,0.01619329454467482,-0.0018655827413457202,-0.0003000669848731281,0.0026469563446470264,0.012794787808500933,0.000622457648420457,-0.00018928813757958333,0.001357832473263769,-0.0062452421527918614,-0.0023356102154786845,0.0008291598836354351,0.0025838253838532436,0.0006494753861403344,0.0004110174806874768,-0.0016425586370583194,0.0018100967817121195,0.000741328537269461,5.813621305882192e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_135,239198,-0.3047931590661592,-0.019284620599592826,-0.11547835829516065,-0.04700510241570568,-0.018454635172896056,-0.018184861938305652,-0.06779737079821864,0.007088297573486997,0.062279986983397435,0.008711439321335536,-0.04752637110628811,-0.027170205802641845,0.009743278945514473,-0.004501418751111829,0.0017434010465822674,0.03994954664904665,0.018011542786856884,0.009720840177836311,-0.0025762945606318077,-0.0010565387182321169,0.0008529347615515254,0.015324942148807497,-0.0030809467106399343,0.0024125959241873287,0.0004379027910854045,-5.3083298334654845e-05,-0.0006279853732376366,-1.1022658870400855e-05,-0.0008544876027766784,0.0020098269656447934,-0.0011176477250193686,0.0019116342568145333,-0.002045644594553833,-0.00024784458391496276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_137,239200,-0.2931057501387295,-0.0025307643096029605,0.009938025939891126,0.026160530968498262,0.06645215738983426,0.13064271499756086,-0.016139090730110318,0.01140558767713467,0.15221361613878873,-0.019114976925654753,0.05084494103632122,0.030264780476800292,-0.012878373967737698,-0.015742771102826333,0.0010652984971227732,-0.006699502294223416,-0.0019375711593921294,0.0013165685594283948,0.00041310704860489936,-0.0038841138694569862,0.0023711077780786496,-0.005788429083359223,-9.317699020278755e-05,0.003177286510057898,-0.0003298656166061378,0.0007942416277072553,0.0026063624187263033,9.854786237979998e-05,0.001158834738122785,0.0007915567500746224,-6.667524267459516e-06,-0.0006873375867053879,-0.00024481613979426354,0.00010569314105699366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_139,239202,0.660062050276916,-0.04206647930817451,-0.008148239976219322,0.019997274826439652,-0.045809494563661894,0.024507968003346356,-0.0062520089464425145,-0.027793639052257412,-0.004054919420026121,-0.01227521754757464,0.011793544892071623,-0.00836646878735192,0.02383028749759961,0.002616020255384749,0.0182196290201376,-0.008935283516459506,0.021652623498375306,-0.0270410714879281,-0.06171265578730881,-0.0002377256085263948,-0.006736732210092789,-0.00017770451464046302,-0.001213946720658703,0.0024185865499238342,-0.0040451732394222745,-0.0010709389012007206,0.0004006376370306121,-0.0024814011790390174,0.00041174518973392164,0.00011353953512820481,-0.0005950453567378691,0.000826803321298741,0.0011035975092008614,7.180205382461404e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_144,239205,0.6567730218249334,-0.04398094537647292,-0.007063800183223109,0.023949610639516936,-0.060292063154908725,0.03189062182962729,-0.008082165140462687,-0.039908432039171535,-0.002780300542374087,-0.013158442870022807,-0.008332063481690273,0.010584904530682086,-0.01035370147604053,0.008702323119819553,0.00982625838538928,0.0155016581946796,-0.038350723454287285,0.0029152704414506297,-0.00017217843815813384,0.000935056415815053,0.0026704945380863865,0.0009767471078913968,-0.0004523580550300732,0.002452303278250307,-0.019434160183976985,-0.01022171828466873,-0.008486176401005378,0.0046955211425008395,-0.006914161413188709,-0.0014119445006079902,0.005611941550457303,-0.006129450125491573,-0.0029292166080701672,-0.00011662522543548539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_158,239215,0.6660954368976408,-0.04198983601657655,-0.01122872575345251,0.02737126843714137,-0.04219452125827386,0.018867772305216322,-0.003870294655023356,-0.012699779678098986,-0.0029581646071006407,-0.01368523975845539,-0.015373798194529198,0.03326658026273957,0.01949112986445281,0.0015231955983396365,-0.0030136078893171206,0.0012370978194785839,-0.003986964680249567,-0.004137636675783579,-0.003389440289440595,-0.0004586601234008982,0.004340340137488146,-0.0011929531416366235,0.0038076760778564286,-0.009669350632179156,0.024898168618308007,0.008260277482585449,-0.0016056915314338308,0.009105025340204572,-0.0020665991264170584,-0.00048737127041068544,0.0014294370783001387,-0.0013638387367081316,-8.913262794378697e-05,4.4860576261370044e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_177,239233,0.5993676893673375,0.04035243920544338,0.10330176962335173,-0.25315299225417964,-0.05077093577839279,0.06648002433940788,-0.018312524167007297,0.03490282498415853,-0.008070177456860382,0.01510832786465982,0.046112630094985445,-0.07259988841245674,-0.037885268937737186,0.006514145868451476,0.011215407752008423,0.002839339772744733,-0.007115777868435549,-0.000672096988991209,0.005407843086900674,-0.002400277633755712,-0.00852457426419372,-0.00030770212215580297,0.0009564276701577589,-0.00253942150096319,0.006109294472465722,0.0018179235427175464,-0.0009450840494919773,-0.0024504148393232265,-0.0004634082222271453,-0.0002481483784597001,0.000775183604163965,-0.0007971269841482513,-0.00026482020693226345,6.063780061702903e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_207,239257,0.660678663480636,-0.04305052540234008,-0.009254838619859304,0.0222691305783907,-0.03422358201384005,0.016378227679446238,-0.003526691333138476,-0.0007957501093135952,-0.005697651895020902,-0.0265582118032592,0.010397613152481638,0.0029983257501830767,0.06054117478898386,-0.00403091083165708,-0.0022277384455680997,-0.0037273597715271074,0.008945571594643311,0.006272331265542366,0.025762298810413566,-0.007757762935909106,-0.03579248981057866,-0.00030378930819930137,-0.001398228628852644,0.002023168143175073,0.0010462759437145032,0.0014164645443995292,0.0009622193319811883,0.01077696554862734,-0.0006485755664786014,-5.0605281604260405e-05,0.0006930505331464857,-0.0009140566593683905,-0.0006496206832772511,-3.0149354186307726e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
