sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51
BDA_254,239287,0.5162254064739,-0.025526261697058947,0.0631574044059194,-0.07976122129502687,0.012043789770900686,-0.08140237788036278,0.044319540001988164,-0.21346483905705632,-0.026140710481586758,-0.037216644372214794,0.020269866848235844,-0.025979224833587167,-0.05881207268368567,0.09648627609524718,0.014380460423758751,-0.03423867823956186,0.021840816558770217,-0.008471785402861438,0.002099023164743563,-0.00024216134012504018,0.005873423702126499,0.0014139643872512317,0.0001880472730691032,0.0031336917157520237,0.000422980962104379,0.0006531812249451314,0.0008854806935218364,-0.001132039020305023,-0.0006663133151127325,0.0005336200156452219,0.0004794557482970613,-0.0001336739504970661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_264,239291,0.43602416015254447,-0.020043047938735837,0.05649293904826155,-0.021217251642056557,-0.03830972049781869,0.05970764679930947,-0.000324190090948335,-0.008889851840809919,0.01149931186107354,0.002706944310186851,0.05229688924526701,0.041679076698397696,0.016485357173247218,-0.030821872468475592,-0.001574804572948254,0.014987478537929397,-0.0010453716646668914,0.002493516195518913,0.0020690336783116686,-0.011945797761909011,0.01131844187793098,-0.025765850793698357,-0.012486985611646463,0.01595501605602426,0.001135834456556436,-0.005939148996495549,-0.0007833977539029484,-0.0009493209317321725,-0.0012917596296185406,0.0005620950496476945,0.0013702894240497617,-0.00040535832629024014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JOES_OFAV_004,239704,-0.08249924944528664,0.025343920506819724,-0.058396699350925986,-0.007551871537505428,-0.010910152536540194,0.0011084273471202017,-0.010224271189736366,0.00654260517417103,-0.006057215860970134,-0.04545449005087938,-0.002692578120331578,0.001040466994710075,-0.009297685125365622,-0.009417616612289095,0.018833194467813334,-0.009294457272849438,-0.009923213841018104,-0.000651544708861625,0.004507608413835952,0.0010865189334474663,-0.002221624999511114,0.0005248808199759819,-0.0018457139500720904,0.0011329108007430426,0.0025251035786124244,-0.0028982103162473296,0.005988918893655848,-0.006425405711688368,0.0008098295188822942,-0.0029071347600578092,-0.0005347440687095108,-0.007050298558478284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC0001_OFAV_003,239727,-0.07540919900908177,0.024538403968637844,-0.05735764917984887,-0.0031248796474725063,-0.01478013865942592,0.0004752992926126463,0.006676212903321145,0.0071345814990596895,0.006066891265084369,-0.02705074953176689,0.0006224186413119236,0.0002738730448127859,-0.0035978159165486446,-0.0034928522410552017,0.019718759102184784,-0.00773693793078282,-0.0027378402671334873,-0.01489999861949446,0.010716757090831287,0.003705570360118392,-0.00929429961269442,0.002146183609479275,-0.02279339266654617,-0.004803678890591064,-0.02088276016330838,-0.0019509033549167888,-0.002783657969463391,-0.002533441132919764,-0.011432611866049705,0.0023889322251372364,0.0006758091517617787,0.0025310682972061525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC0003_OFAV_005,239733,-0.06404228576114461,0.02085026406912298,-0.06769328120605443,-0.00814229301293522,-0.015046448670504222,0.0003443636584744287,0.02728813687822132,0.012077407450978008,0.009642033191304748,-0.01865290431603174,0.0010829769481351553,-6.400683252329902e-05,0.019673730039096254,-0.000824548112103195,0.05621403132276346,-0.003326398095694557,0.020683198737739675,-0.03755654884551615,0.015569192671744997,0.0016337168637824894,0.0016250518613379337,-0.006958125355958472,0.011134574221020295,-0.003024063675112305,0.002504507368916251,-0.000428650064567325,0.003462176342642171,0.0038470476641063816,0.002160606261255221,0.0012232304707906626,-0.0005520236983130464,-0.0007824716004353313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Outplant_OFAV_004,239752,-0.08668254368230938,0.026901186268248875,-0.05995961028864669,-0.011009661083573994,-0.006488578427480442,0.0013042794168100459,-0.02306445005800543,0.0052426368400084675,0.00012196083077078561,-0.05274207284411632,-0.0030478468221450563,0.0012350995990094344,-0.014053608165247953,-0.010241087712974693,0.012419648345471369,-0.007852161719449854,-0.00802803440277494,0.006932794437295281,-0.0020643925245523464,0.0011436332882697015,-0.0016683872668205293,-0.007912033425896883,0.01780963815337128,0.0026779576422469066,0.008248406403168023,-0.003229709875113914,0.009943041707554787,-0.0023750489193828756,0.0021875824223421755,0.0001639249476853699,0.0013424411913041522,0.005783885298756303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEPS_OFAV_007,239754,-0.10242756028779504,0.027870140637409724,-0.062347905575665205,-0.02805511096880101,0.015822000291598054,0.003754395388693072,-0.06766838926116138,-0.005592099764860427,-0.025498919425653157,-0.017187008450590423,-0.0027193394161748466,0.0017836310494350673,-0.008755131514497347,-0.018239839494544084,0.013763111044631246,0.0006602927161876841,0.02254792450827821,-0.011665931433304726,-0.008871312286080584,0.00995437359737973,-0.023193991190606607,-0.005873436400539465,-0.0004700640156099249,-0.0005220520947176166,0.02287785538905818,0.013774909311651954,-0.02681880639648046,-0.007721765030009989,0.007047197230498339,-0.0016976143513633302,-0.0007160528123673073,0.0015117477369163417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEPS_OFAV_009,239755,-0.2598178500503894,-0.2136078386661794,0.02496535107450712,0.030748201706181665,-0.02412349685913403,-0.002301751563161596,0.03445482681581634,0.0034937191594922026,0.02354229180208235,0.013198643314259123,0.008312245845665657,-0.0018304195332118117,-0.024586622808361713,0.015357223443701103,-0.04120892070193936,-0.004164573556523255,-0.026116005429164257,0.03051412906328034,-0.005332163652779293,-0.0004446389623436578,-0.0019424577086695058,-0.011120280575856229,0.00673483877233211,-0.0017363009090888754,-0.009480674489592413,0.0035433974364907275,-0.01083297235200599,-0.0003126960933869761,0.0011893003359724854,-0.0004605362001307674,-3.342232900513161e-05,-0.0015339375524052869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAS_OFAV_006,239767,-0.07086299514314931,0.027203604317802277,-0.05621569816121447,0.00043452712580698764,-0.012724882451499366,-0.0006140179198032939,0.008745959900705716,0.0039733402369000834,0.05771690902813355,-0.004727877147527176,0.008062285673074673,-0.0013001104814147585,-0.020121520234987113,0.004682779311068575,-0.006752224364598877,-0.008346683141974492,-0.01330960359558926,-0.0011285104022934378,0.00866152080014728,-0.001849881532792239,0.004551469189840295,0.0003374200117469009,4.382188377147316e-07,-0.0010987096401009378,-0.0005848818903771308,0.002202650565606877,-0.0038664323524051827,0.003082890751924853,0.00245921242014998,-0.009027192629371957,-0.002326374332625771,-0.0016034119662546302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_OFAV_001,239028,-0.4966800975864518,-0.48836444299258486,0.09400191637039298,0.013591338807145841,0.04725459261941625,0.0006172690229244785,-0.1207706932313423,-0.027113288908051085,0.09368827314784703,0.019150533329448455,0.005669154903534057,-0.0003695758056237297,-0.0344074983588416,-0.011511112252428582,-0.022952492749645913,-0.005299605552410761,-0.008797605835617103,0.007483586351971074,-0.0026088375729531967,-0.0018327105001914134,0.004248653500195724,0.005314461827814935,0.004558640552696511,0.002803354464817838,0.010434654986850086,-0.00025030277359321926,0.0031437568108251238,0.0022484941066896118,-0.0016136744006333627,-0.00015888233074190977,0.00019934090960933496,9.024173184608434e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABE_OFAV_001,239083,-0.38006446830114826,-0.3380102307577446,0.0595630048677075,0.01470822424733572,0.019675447429771606,0.002570876520873412,-0.07633985670734104,-0.01790447197444612,-0.06246341207867373,0.04071299843135033,-0.002199385038485985,0.00032471582892105386,-0.003435699148772236,-0.02049556716323725,0.030712991223993198,0.009822620394483146,0.039891406215741866,-0.026353863350078204,-0.004869536409817426,0.007540599109373297,-0.015235041546927404,-0.008632735478273028,-0.0032743202479157485,-0.0032749097241102703,-0.014166670332662144,-0.000870465492723176,-0.0018427914469905879,-0.0028906303574349505,0.0012270692330614496,0.00043333814104606243,3.891727792342156e-06,-0.0006043963765539056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Green_Can_OFAV_071,239697,-0.31330683966767303,-0.10604356577809354,0.08739767475365609,0.05018683140173133,-0.05147400158948775,-0.000789171913115833,0.04926793673543736,0.010032123960855791,-0.09895265421916981,-0.020523430380182978,-0.0041753108982071395,0.00011173987508795095,0.005231714695330705,0.011372015539257534,0.007366260118091332,-0.007357872217261334,-0.025898632946846488,0.03433192591528875,-0.007376344878724531,-7.836998280311962e-05,-0.00029485934615991184,-0.025405828502531456,0.03198304661480743,-0.0006379830671167217,-0.004891661943973263,0.0018994261830363672,-0.005237911679091433,0.0026947564729034815,-0.002258162073032426,0.0003203400607292085,-0.0006468961649053595,3.532682206143862e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_OFAV_004,239029,-0.23252017475292686,0.2851551756992613,0.08415702840713342,0.01040865726860972,-0.033285726275309055,2.949607172299499e-05,0.05881058896719149,0.002000400105374311,-0.005398462454244316,0.05915552183053993,0.00808543748472435,-0.0023284661071117396,-0.03673557353759809,-0.00961920335382399,-0.013742458370727512,-0.01094131268988636,-0.031313339820949825,0.013861940607284287,0.010009097461407712,-0.008189250114941501,0.01636490911908431,0.023918224556571055,-0.020048061437588305,0.0013312004386935939,0.021472982716784994,0.0025495089219943366,0.006319874585944689,0.011340092073718005,0.003630904291996381,1.0163783354890938e-05,-0.0007450580805514812,0.0013567339937830614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
