sample,analysis_type_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37
A4/A4a,1458966,-0.40918764584146444,0.04964111285021592,-0.005444596138857733,-0.20780276439740528,-2.0656245430140354e-16,0.23757295180492244,-0.004778940523811982,-0.04796840787070028,-0.0033142796904462465,-0.014863907556367868,0.021886923173761546,-0.04582574707028188,0.0034830786087327466,0.0017144572280223629,-0.0055553991549465425,0.0008587450105197475,0.004160482798934413,-0.036805161604610746,-2.5333678736114176e-06,-0.00030079330015671805,-3.4750903316715756e-07,1.0469161871670577e-05,2.1883424657664028e-05,2.9331678760941625e-07,8.454222436701786e-06,0.00031511243046554113,-4.6349680198173304e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4-A4.3-A4e-A4a-A4o-A4bg,1458967,-0.4540938940813586,0.05749816040461294,-0.02594566963038819,-0.07295627798922757,-2.2172209472505375e-16,-0.1576727127611278,0.009066641997793171,-0.024237533378187372,-0.0017973616058703768,-0.009076702600817683,0.017992275013163687,-0.02754022369027677,0.002876301263507949,-0.0017200688307625765,0.00698845163530434,0.012261772220614503,0.01652261076859946,0.0004988868183167552,2.6895129071778902e-06,0.0020212165639749147,-2.2855903804249124e-06,6.292911275225825e-05,0.00011186607833084449,1.3775276820847198e-06,3.849101542463664e-05,0.0015121041713035753,-1.7043486579618616e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4-A4.3-A4o-A4bg,1458968,-0.44789602841052045,0.056480434336066226,-0.026358080035904643,0.06778854097495919,-3.8505941015998347e-17,-0.1552256918823989,-0.0011041127718655894,-0.01522485897000665,-0.0017732393838132002,-0.01826668417400083,0.07378780168148759,-0.0751431621105572,0.0032366215512889336,-0.00842201829658725,0.024470854679085274,-0.032828155704833537,-0.02446416933830807,0.03310331032604099,-2.463145001388398e-07,-0.0011124010788115092,9.743831050584285e-07,-2.690746832927341e-05,-4.4084804747536594e-05,-4.975276242592197e-07,-1.253640930192994e-05,-0.0004509882603250259,1.0694380018762417e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4d,1459479,0.0914494403383119,-0.04090103238412803,0.6108968247022206,0.006404355651775877,0.5000000000000003,0.0002750953392515966,0.016207922670157165,0.046794451178798845,0.0025627672878521576,0.004443711558553115,0.008110093854930774,-0.006504989182610921,-0.0006350066815345611,0.0008657228845821098,-0.006370070988863247,0.0006603654145752645,-0.0036504216452139552,-0.0006797259528977864,-6.431749269767531e-07,-0.00044103986599959165,1.6320892231787444e-07,-4.633426165022459e-06,-5.756070449905761e-06,-4.744730825961361e-08,-7.50762270498577e-07,-1.3642624063397268e-05,1.4885689288877783e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A13,1459488,0.293620436443136,-0.5838259508174026,-0.02769243332355158,0.002287321282937635,-3.1562225553165804e-17,-0.0062317211710492815,-0.010540437276161954,-0.02668695045459109,-0.0015030499323310017,-0.002881385630147348,-0.004458618657904369,0.003553093790088377,0.0003572272584171772,-0.00037887742254525525,0.003919375710712128,-0.0006541719375686843,0.003502969198842255,0.0007175010842841861,8.499933710510917e-07,-0.012182417942038738,-2.4272045567232398e-06,-0.008281096055495199,-0.015332936248157882,-0.0004048102086898001,-0.010917657939597803,-2.452148003769366e-05,3.8083923945260795e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3/A4,1459042,0.017009013548325534,0.38213253986491513,-0.18827811635925923,-0.018190087383580664,-3.058938927369976e-17,0.04776482572849455,0.06508463218303272,0.13672291251835642,0.006988147020715598,0.011588446662423249,0.01665570478857094,-0.011705332201661851,-0.0008149776543999437,0.0007806499455070085,-0.008095438916911132,0.0011578236817145382,-0.004525815080197375,-0.0008341476224884229,-9.174004462567947e-07,-0.0011293857470459042,2.2024338942851228e-07,-1.9876811877443316e-05,-2.8833543113459303e-05,-2.881067100622648e-07,-6.325506421776024e-06,-3.194522798654405e-05,3.3053686506659995e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3/A3ac-A3ae,1459044,0.4602258079547526,0.3919078142752057,-0.022061247538407856,0.0018372083936363092,-8.824412431940486e-17,-0.004840686097811648,-0.006801660638359124,-0.015213266156478557,-0.07944744526242829,0.047938695545224175,0.007500121167479185,-0.004967097651623949,-0.016595926992000035,0.11347406545653956,0.02679041345480823,0.0010063672413918102,0.002776616921277456,0.0005855308788653365,-1.2202229317575569e-06,0.0004127967455820684,0.00011521499348771287,3.5371989202106373e-06,3.858628522960033e-06,2.156076683488195e-08,-3.659812980025651e-07,0.0005902328016046649,-4.5871182035483043e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4-A4ct-A4cs-A4q,1459054,-0.3961900357287895,0.047513765946051,-0.007236459585025512,0.08866404499710732,6.840165942196424e-17,0.048638482067893396,0.3264517926540251,-0.07694565708208852,-0.0025315106366565455,0.0035389197485596476,-0.04142004096058106,0.024305183208046633,-0.0006655099188942678,0.0009759379771207676,0.0016054508743760315,-0.004078650841074913,-0.0011849883704491357,0.00882766340982598,7.655176195764502e-07,0.00027954655870403067,-1.3147574466152853e-07,3.52875388877646e-06,4.684538534159267e-06,4.1235992562960844e-08,7.320185586915451e-07,1.8980467693367278e-05,9.311511726954531e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3-A3at-A3bi,1459060,0.4669388157511199,0.39978319685880054,-0.024276779073084204,0.0021436466982975868,-4.725523802724404e-17,-0.006157723890793129,-0.011213188750544535,-0.029602349955582755,-0.021943453370358367,-0.022340711072934314,-0.01155275946999395,0.010079714600471587,0.004921701806385447,-0.023789491243696087,0.025886206716734066,0.027114962678564888,-0.030319542311912463,-0.004011181747547212,-4.962786941625523e-06,-0.0013528287059860725,-3.407447549675447e-05,5.40371744689965e-06,1.9331973506865945e-05,3.7708802585108037e-07,2.0575600437749527e-05,-0.01127524662774723,5.878213260300125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3-A3bi-A3av-A3au-A3aw,1459135,0.463741415637505,0.39603919328174747,-0.023253627900170874,0.0020060726255335423,5.0639821322983275e-17,-0.005596922011635039,-0.010025944801879344,-0.034219833329134364,0.10445754196792696,0.02898381333601315,0.0020146259488143413,0.0005677791306610968,-2.5952756552416297e-05,0.0011437088431756847,0.0025844138839176815,0.0003467232778921296,0.0007253452230708129,0.0001841487194893285,4.813971712311962e-08,0.00019362682080999302,0.027730556983111773,-2.5522340701408824e-06,8.630558653752187e-06,1.1028868307333188e-07,4.210238581829247e-06,-0.0018003013696277742,7.167189035275646e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4/A4.3-A4a-A4e-A4o-A4s-A4bg,1459170,-0.44672063882960605,0.05619652446497758,-0.021792022508013088,-0.17455601099945484,-8.007184799376646e-17,-0.12025663109904862,-0.0063172839627189305,-0.01490100013523457,-0.0009782192548609934,-0.002559142566101125,-0.0043803728917583586,-0.00950144990587627,0.0044787341479892336,-0.003552640952038098,0.023387158234092407,-0.03643081802569903,-0.0063648134436975765,-0.027717244076453842,-2.0707778800094355e-06,0.00023012844680828808,-6.712514704119232e-07,1.858039008318423e-05,2.9776129634057514e-05,3.146677137167126e-07,6.913038535322968e-06,0.00020598065348594272,-3.21222657622997e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3-A3bi-A3au-A3av-A3cy-A3aw-A3cz,1459171,0.4593803466847754,0.3909170378338147,-0.021786533805324148,0.001799918394615514,-1.25036560035584e-16,-0.004685563232623359,-0.006476460378988328,-0.020307976220620624,0.15650795982816484,-0.0030199424134125558,0.0005297656618855329,-0.0013671292844458704,-0.0007955294141750733,0.001995836942992003,-0.012993926675034536,-0.015164503802320992,0.01823624589764697,0.0025086531051440424,2.575988444428411e-06,0.0009750599194536502,-0.0014651055171892478,2.336218080414964e-06,-1.8103722231973178e-06,-8.325845246480622e-08,-5.704081774615717e-06,0.0033461595698914322,-1.7957499167941827e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3-A3bi-A3av-A3au-A3cy,1458661,0.4640602560150067,0.39641370933032866,-0.023360969946533063,0.002021176459922229,4.3041365531162974e-17,-0.005663768287177813,-0.010286816108475257,-0.035224808593516774,0.0998130081054066,0.03150397830403836,0.0021410235390418955,0.0007091991542324164,2.4239670317053288e-05,0.001148251707881866,0.003861875110438245,0.0016928125809072133,-0.0008684022463148913,-3.45199062329222e-05,-2.0762926632917249e-07,0.00010661986042862696,-0.026576291336791902,1.2071770903319674e-05,8.458318047292586e-06,1.1001945262478095e-07,4.308944959575072e-06,-0.001880312837259883,7.663135525372448e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3-A3at,1458662,0.45191046570174087,0.38211609181364875,-0.01915024327830024,0.001414452497416977,1.2511205176188312e-16,-0.002870025660286629,0.002928574198508965,0.03940440968742494,-0.03791333314488066,-0.2002542195890861,-0.03032036740482397,0.010331387094553965,-0.0009802130121587445,0.007722528816450195,-0.0023011470691071917,-0.012880261712757364,0.018683332647216465,0.00278228392915856,2.5505649308319535e-06,0.0013545570144967666,-0.00013800332032855642,1.196926713266232e-05,1.5019972110532669e-05,1.2749125237958035e-07,2.191595831650931e-06,2.269072814457165e-05,-4.998990152789455e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A13-A13q,1459173,0.2930241375561643,-0.5821943196779118,-0.02731074705246314,0.002235565612298875,6.471272695860048e-18,-0.006004732800872261,-0.009624777822686515,-0.023132874877614243,-0.0012566753107692238,-0.0022365489507613933,-0.0032739165186778147,0.0022926968341553467,0.00010499976697039899,-0.00010443142494529521,0.00018524196353346707,0.0004714104164815506,-0.004712333532381167,-0.001304767186404057,-1.800803013308508e-06,0.062408218977751846,-8.816984286300322e-07,-0.0015729452723681606,-0.001869028458374792,-1.6937476896087413e-05,-0.0003492849863244303,4.038396572849298e-05,-3.9654840494045746e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4-A4.3,1459174,-0.4538967838718995,0.05750011441917173,-0.02828358686040331,0.16383090528218466,-4.5922555447162203e-17,-0.06614840264455432,-0.06665284927351786,0.007433567135127223,0.00024179662196230548,0.004468981301254094,-0.041275656269848054,-0.002383940196783741,-0.002637957234279655,0.007758723515746592,-0.02685579474588783,-0.00688526376721921,-0.018482178973850336,-0.009194544989471353,-3.898832214087116e-06,-0.0024747233307250167,1.9756437142043418e-06,-5.4595291677890575e-05,-8.706383043521834e-05,-9.438072016790251e-07,-2.2208680611730842e-05,-0.0007321949935111971,-1.2787015212401471e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4-A4j,1459175,-0.4284952267867387,0.053116689591288034,-0.019803326982133083,0.2298868727704999,3.105749296336146e-16,0.06790078033452358,-0.042114600009918964,0.018376392900610633,0.0013340987852720424,0.008202703977807351,-0.028726109001807717,-0.004871312701524292,-0.11462305359561692,-0.02191853716699633,0.018055194930019343,0.002000543183427979,0.008502932009783614,-0.006602892795102354,7.507548232840914e-07,0.0006737003206797835,-3.932385015653882e-07,1.0831076873928989e-05,1.6375607507172428e-05,1.7032684287274905e-07,3.8854822093910044e-06,0.0001272375706254839,1.1662296002535083e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proportion_explained,0,0.45479602385961865,0.3305130626834602,0.06724177202092188,0.04096162646749705,0.03918083027180358,0.0255169370881667,0.010808145802350738,0.007116381788055939,0.005817951275540413,0.004313034433596789,0.0036626171673517483,0.0027918879374810514,0.0014994533173882355,0.001466409805156824,0.0011621673225668796,0.0007327696083647929,0.0005921831259943161,0.0005277050205750426,0.0004971465626832488,0.00035977012788301525,0.00011578803798504002,0.00011545388420229144,8.42972822269661e-05,5.914789800499396e-05,3.66701205731973e-05,2.216760386691001e-05,8.599486683643283e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
