sample,analysis_type_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37
A13-A1py,1459270,-0.06693605509303927,0.31598382062064156,0.012862418613296945,5.3461800328589864e-06,-0.0007957100437561342,-0.00018648883791442977,-0.0019662632785251736,0.027532249074343228,-0.0073760638075677145,-0.008990759205081219,-0.0005635447638276239,0.013640520142080413,-0.0160225357077018,-0.0027013382245894032,-0.0007018235093225188,-0.0011655112649899752,-0.00034580322127268946,-0.0005443410669355096,4.1587356348587465e-05,-0.00010179453899665672,-0.00013399964763249745,8.062899521844067e-07,3.450845880459946e-06,-9.269864527289668e-08,-8.295459941328387e-07,3.163007900948294e-07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A13-A13o,1459271,-0.05656271214030145,0.2818279154351286,0.019276299237585386,0.009050634285547596,0.004163660464114074,-0.001038777335372946,-0.003388432153721794,0.007813063143242574,-0.0011277805417728454,0.0006628661151482388,9.939258214108263e-05,-0.0033115405088752687,0.007108415210605562,0.0016011843031869316,0.00042585484035494994,0.0006608408811157233,0.003921907519870791,0.005633969915980371,-0.00046096086692632614,0.0013033646424590168,-0.00568209501158526,-4.970292719371366e-06,-4.4408062058750275e-05,-6.086750126070385e-06,-1.9783529832020258e-05,7.473910699875284e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A13-A1pu-A1pv,1459272,-0.07640629256829728,0.3481624623888945,0.007529733052454325,-0.009300926307768579,-0.009722037276003093,0.0027827669474528353,0.009844084258118436,-0.03442919834128949,0.006803520486917011,0.00311328525739246,9.743295982429449e-05,-0.00019117518072486755,-0.0037739871381680043,-0.0006460901662248921,-0.0001328370827969638,-0.0001501299726630435,-6.489960832476059e-05,2.213736328547367e-05,-1.8242994571993446e-05,6.0505093644200566e-05,2.4990605832895034e-05,-1.415595044922044e-06,-1.4511089663091881e-05,-3.023643576711271e-06,-1.1679045595880375e-05,1.0768488981020121e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A13/A3,1459287,0.24900799959061531,0.18171789596161966,-0.11932042897031411,-0.02005224592417403,0.001716374919464318,0.00034290288614787867,-0.0030701272755307802,0.004871709842077075,-0.000751785502359988,-0.001387444353991929,-3.8492804990612075e-05,-0.001555047104447035,0.0024419224234337837,0.0003037744384564335,5.107697642297721e-05,5.6464090344465667e-05,0.00011054541270033148,9.963918008444081e-05,-1.7941251688512486e-05,-1.101119991416632e-05,2.7666990584147338e-05,-2.6648837431881397e-06,-9.501975582420796e-06,1.3404384555120227e-06,3.2330121132457255e-06,-1.3120359960195805e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A13,1459488,-0.054065223036743944,0.2739663645231686,0.021093265258700273,0.011068785792492005,0.004663375038347808,-0.0009749865569756305,-0.0027024810607216873,0.0012387305540735678,0.00036896749820885134,0.001339621176359369,0.00010212072531737516,-0.0017929642612258228,-0.003559751733344557,-0.002864889632572183,-0.0010907930558302734,-0.0023719135500810846,-0.0008820589939174787,-0.0020962702410322635,0.00025589156609483177,-0.0007178953393223578,-0.0006812358291536014,1.1078139916959025e-05,9.368494444107005e-05,1.4466401861773459e-05,4.775861287195511e-05,-1.4041806122715675e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A13-A13q,1459173,-0.057476897405619225,0.28471889459255056,0.01862874937823641,0.008322299354148379,0.003998404705024827,-0.0010709220727256764,-0.0036816826254106967,0.010485701008331513,-0.0017322472089264635,0.00040881908042390456,0.00010125698470527742,-0.0040653459914459286,0.0126743343922495,0.0046181187074438605,0.0016319049680787062,0.003509968181726932,-0.00494417926000214,-0.005645860801705273,0.0002505450793520994,-0.0005073316520614069,-0.0008819898956285106,1.1384828619883076e-06,-7.240946118360325e-06,-3.1195120866036037e-06,-1.1801826707660517e-05,5.369895888111198e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3-A3s-A3q-A3r,1458795,0.5284113123873393,-0.07013432723588939,0.01672853681138333,0.0008768196237908587,-0.0023248000032272753,-0.052480506322678824,-0.00015619828716101323,0.0033022631766648288,-0.0013849872686325408,0.013830609460056762,0.017722095721133223,-0.00037250948922093723,-0.0005531245293977926,-2.582857150858295e-05,3.4717083172825733e-06,2.0348569496738005e-05,1.1750317504407812e-05,4.204946912524353e-05,0.00031915984630413063,-1.564052347319116e-05,-2.0876505617563818e-07,-0.0003467369430064318,-0.00014508144747141228,-1.7608070975021793e-07,-4.3284700504030247e-07,1.3570531343761926e-07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3-A3at-A3bi-A3bu,1466047,0.4754124009768887,-0.05651261233445343,0.01326908966596093,0.004845137943422653,0.0012757501450806903,-0.000849029466029818,-0.000400098209370268,-0.005846647899361783,0.0022846268266793054,-0.02370317238195748,0.005566104021566114,0.0006640822760606176,0.001580899577462549,0.0003975105859936943,0.00011160578792438127,0.00019323092885355274,-1.709440619680599e-05,-9.909209539278923e-05,-0.0018011750082365101,0.00012449761892525035,2.055006046449417e-05,0.002909932882455929,-0.004633161006825489,-2.0136679630309906e-06,-4.453760972395239e-06,1.3249057079699335e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3-A3bw,1458919,0.4816859941659954,-0.058287996406876194,0.015257101485842145,0.004803632522106598,0.0004448470431639706,-0.015585310787446537,-0.00019656327170289038,0.0005662929107689249,-0.00050924594143854,0.013854896856033113,-0.004188693739094204,-0.000590652134959654,-0.0027423404004055653,-0.0009367226578726657,-0.00028962385268295287,-0.000547547997950741,-5.027193774830227e-05,-0.000136961324172411,0.0003881202822590671,-7.810023002263733e-05,-3.7053330926438134e-05,0.001656723300843283,0.0005259955966672794,7.43826783287512e-07,1.7324633793495071e-06,-4.061439525001255e-07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3/A3ac-A3ae,1459044,0.5035314746975047,-0.06377934936985327,0.015539739531188755,0.002989326685542588,-0.000356089227623521,-0.017063994529853445,-0.00013686803470482626,-0.0006612331624007784,0.00024335299939916343,-0.0014060831232330065,-0.036704649779045063,0.00019583563584214123,0.0008308062174102972,0.0003001476532605484,9.595423546440764e-05,0.0001865692946679497,3.180848160297098e-05,0.00010900921670679808,0.0007153695073475495,-3.1417615273555867e-05,1.4088867707862664e-06,-0.0008448722437960418,-0.00033530826828038346,-3.890035778363384e-07,-9.414210893700027e-07,2.882723439163636e-07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3-A3at-A3bi,1459060,0.471853604025432,-0.0556832677397963,0.013863325477699345,0.005337989864691531,0.001297195057865377,-0.002995371230953302,-0.00034434740895349444,-0.0037937104914629195,0.001336054748705481,-0.009213099101512854,0.0042784757927630136,0.00012197442181519887,-0.000642190290109994,-0.0003856050587544565,-0.00013529893830624903,-0.00027950987618718856,-1.583323806248104e-05,1.1612523445644347e-06,0.002545091501501022,-0.00024587312189387094,-8.466373304170892e-05,-0.0017159979724597101,-0.00027081987006191243,1.2310691843964182e-06,4.443909981259151e-06,-1.7084919603320616e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3-A3bi-A3av-A3au-A3aw,1459135,0.5017166076655806,-0.0633768878158786,0.016108937899183218,0.0034958163659919127,0.00037406646614286594,0.025836564252992703,0.0005107281553028029,0.00399215509170722,-0.0014986803919174836,0.014695235282092382,-0.0007059812592789434,-0.0003884177019385002,-0.0011297545397131233,-0.00038091194994476353,-0.000127975865020894,-0.00026711954309790884,-0.0001510540539757683,-0.0006008918051689548,-0.007509025357689483,0.0005025020089907932,9.089526524313349e-05,0.0018309024923742322,0.0007669601436323014,4.5226444965799017e-07,1.1213101531692313e-06,-4.795578918219361e-07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3-A3bi-A3au-A3av-A3cy-A3aw-A3cz,1459171,0.5037366359946746,-0.06384717117997929,0.015781298539328747,0.0032412707370836633,0.0004942095135309108,0.03633838811972167,0.0006161795578495561,0.003687159138765323,-0.001260750561164977,0.008589194308700095,0.0033980885617394935,-0.0001291474866704138,0.0002610488249411424,0.00024953018325931634,9.693506487960338e-05,0.0002170087049222321,0.00012953721786275392,0.000531957101955505,0.006443722774298844,-0.0004152037868194363,-6.748995738304886e-05,0.003547775876078282,0.0006196609684916889,3.43889127627355e-07,6.63298274089723e-07,-1.2577948368910208e-07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3-A3bi-A3av-A3au-A3cy,1458661,0.4937476859136838,-0.06128688959606839,0.015155204617946096,0.0038893704599404105,0.0007910192260509227,0.02874323334897685,0.00039783306233707506,0.00206369727621488,-0.0007226242190969825,0.005767625833504616,0.00534266341644564,-0.00014117238329559902,-0.00026912433880440254,-4.0220861163763256e-05,-9.126208174386412e-06,-1.3076830987165662e-05,3.569353304240667e-06,-6.174454663987192e-06,1.1417829349599776e-05,-1.4793516404890272e-05,-9.579138860405715e-06,-0.006469633767984722,-0.001725844325020929,-1.1467599334622892e-06,-2.6325653782204475e-06,8.821865554764314e-07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3-A3at,1458662,0.4787136138822952,-0.057376370642195654,0.0136482425674646,0.00470116723984945,0.0011699071971306427,-0.0004954291196469217,-0.0003625235039427498,-0.005623450582480626,0.0022268239906328893,-0.024066222736021915,0.005220000945863207,0.0007201565743400313,0.001960071043805736,0.000616158035055392,0.00019506862531150257,0.00037729113017326933,3.327738533334114e-05,0.00011065040527388729,-0.0011236135459852183,0.00016474776375897498,7.513190403929467e-05,-0.0005705387796696233,0.0051868040242488925,7.853558190128648e-07,5.001654151799138e-07,1.2052741148624063e-07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4z-A4cx,1459347,-0.2789088995525492,-0.11799984061354944,0.012378493529185276,-0.06456341951116376,0.06830421596751311,0.00016677770101052763,-0.020941127414658662,0.0004859306977786005,0.0004958294611279107,-0.0010125043519109732,-6.371620139281579e-05,-0.004702279805514278,0.0010397244815344773,-0.0007815289087466459,-0.0003548238966840623,-0.0006900056455424864,0.00014240357659561268,-5.990159810084086e-05,-1.0154380285856048e-05,-0.00013190960030971393,-3.842832811643628e-06,-9.938852789373886e-08,-9.743059995122247e-07,5.947804921994336e-06,1.1214992800458624e-05,-4.28308244326222e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4d,1459479,-0.24945824099907143,-0.1005446043330491,0.008963822429716162,-0.01899269903803282,0.00024008240010043588,-0.0009088874083248233,0.05951248662431793,0.01257610740956293,-0.0057810910569897475,-0.0037248370874783266,-0.00018461780871102744,-0.010480062840019065,0.002356459310631125,-0.001182819436703512,-0.000596904739241566,-0.0010235589074014094,0.0002329263834789903,-7.713079927295353e-05,-2.0137233805544343e-05,-0.0002329644856376281,-4.5934680814713585e-06,-2.4673485883274936e-07,-1.977264167883484e-06,1.323582176604699e-05,1.9807989197150443e-05,-7.581079982852535e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proportion_explained,0,0.7642478688449779,0.20943204337134258,0.011375047429642623,0.0071135934538768195,0.0021276985503829345,0.001391059436735053,0.0011259303225893836,0.0007149358361900985,0.000640879403634872,0.00047338613173073863,0.0004074296426062628,0.00033873041181813605,0.00018524323368844913,0.00010325210113682149,8.411079390461519e-05,7.222636711648138e-05,3.061314945458277e-05,2.8821307032987976e-05,2.5134319421275824e-05,2.385647445466414e-05,2.0602335758839216e-05,1.6581017192335716e-05,1.1979876566749641e-05,5.276722038626407e-06,3.3778514445145373e-06,3.216152615806819e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
