sample,analysis_type_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37
C3-C3hj-C21-C3xs,1463026,0.006914131822887951,0.007498945298141926,0.002069107181388171,-0.011965899928027936,0.0005077797260779072,-0.0003053694599594223,0.0013320118008277454,-0.003356613220415075,-0.00020358375007240633,0.00012424255229361372,0.0001116708492178276,-0.0011371633256714868,-3.074670731482773e-05,0.00035667356845476466,2.4815638984865134e-05,-0.0026868854673130554,0.00045176726145944096,0.0004257845943080779,0.00053720071200644,0.00011304595824402033,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3-C21-C3hj,1461514,0.009320160038447486,0.003981187415284332,-0.003350692344009699,-0.005587089816857508,-0.00022069086534524647,-0.0006780897575065157,0.0012223144192558784,-0.002708623754653611,-0.00043858441241390695,0.0004938393226640491,-5.043473512101076e-06,-0.00040486634239919763,-0.0001575926391955414,0.0012499683354208558,6.622778506803696e-05,-5.460260709462565e-06,0.00013008906559692197,3.571210242050552e-05,-0.00017061515258224316,2.28617167944936e-05,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3-C3hj-C21-C3yr,1461515,0.005470595721275138,0.007094874706421152,0.005298131872701468,-0.003715575706985091,-0.006282281594733091,-0.008122941566036719,0.0011822808071427918,-0.0009258943071222448,-0.0007074483018380245,0.0005741275183063829,-0.0004923100177046792,-0.0027705970805808645,-0.00025991943065589734,-0.007799628759268114,-0.0002867496295144407,0.0016429527957909675,-0.0005534035828455706,0.00022166299604276055,1.395186015199628e-05,-1.3527107738310433e-05,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3/C21-C3b,1460493,0.00931993678739791,0.003978661533253299,-0.0033555106771399924,-0.005587709487368858,-0.00022162333243132837,-0.0006804170029786005,0.0012222445053826588,-0.002706055998471206,-0.0004366842637597909,0.0004939711583454943,-6.2437942154373385e-06,-0.0003995958542489687,-0.00015855670017063777,0.0012532079588314956,6.634401798201949e-05,-4.433458951911936e-06,0.00013646349131123985,3.155746449984513e-05,-0.00017961074366817828,5.478457638359085e-05,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3-C3b-C3an-C21,1461536,0.006694508458475227,0.007663327983051016,0.004428239609657371,0.00010921247480688699,0.0018790936232586032,0.0009512165875853339,-0.0033582241535772043,0.0014312716826193719,8.848922719163923e-05,3.0352517817452755e-05,0.0004326117536385754,0.0025809582993405406,-0.00023417211529013485,-0.00039635248251137833,-1.2071517157224839e-05,0.0003121187814126901,-0.0006622944295636925,-0.001754316775160203,-0.00033791875686067346,0.00039030762053926814,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3/C3bb-C3de-C21ae-C3s-C3an-C21-C3dk-C3abv,1462585,-0.004886430940679699,0.02604473621215191,0.014228385101842307,0.01503092224016289,0.0051382051286999,0.003937931516133276,0.018331087725610856,0.004577344693398498,-9.257849352341897e-05,-0.00044923337864110854,7.510389330858467e-05,-0.0014243711908803012,0.0002261424048816773,-0.0003691105312858885,-1.4490155027338436e-05,-0.00018191908615321922,0.0020522948510389677,-0.0019002894832719486,0.00011319491969084201,-0.00011830020264262184,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3/C3bb-C3de-C21ae-C3s-C21-C3an-C3dk,1462584,-0.00141004821005941,0.02109817795343396,0.01003247727907032,0.011056021710656689,0.005018670791172791,0.003823553707376445,0.011682368721152796,0.0036652244337019753,0.0004503314803575319,-0.0004580848203393286,0.00042678085563579033,0.0005039886593390049,-6.84135429550042e-06,0.00030310023885226896,1.2138225151810292e-05,-0.00018544905965368165,-0.002947797927579956,0.0018952072701908294,-9.5885430526375e-05,0.00018287447642935194,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3/C21-C3xx-C3cl-C3de-C3xw,1462597,-0.020698349217325322,0.05229706029066928,-0.030809033234611604,0.009853850092491982,-0.009277376313711122,-0.007018131884610578,-0.002014216570436744,-0.0063009425027216745,-0.0020204725141753353,0.00188930151166057,-0.0015132445183382707,0.0026553313290310497,-0.0006731740604448639,-0.0018120764237583346,-7.13010747372622e-05,-0.003349905255589906,0.0007629958232960919,-5.964648675561849e-05,9.173386438997889e-05,0.0002120128725243139,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3-C3fc-C21-C3cl-C3an-C3b,1463231,-0.010228856377063769,0.03686823473354728,-0.007679038302721684,0.009534347796232146,0.00209949796401543,0.00166368898923617,-0.014774403230979886,0.012713813383972409,-0.0012547791590678135,0.000705129125177913,-0.001086274727648117,-0.0028962356871929844,0.00022755021752494676,0.0005828961945173538,2.161943397863142e-05,0.0006038319794476124,-8.942968523816885e-05,-0.0002920428238382779,-7.25971410235703e-05,2.1003405936181552e-05,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3-C3fc-C21-C3an-C3b-C3fd-C3s-C3bb,1461205,0.003878803605193943,0.011075438304811423,0.011335249998783926,0.005539092733504428,0.0022575601721277856,0.0012774346720182614,-0.004619668305743496,0.008822502580658337,-0.0019013192876553878,0.0009808527920004086,-0.001778150544285716,-0.005320285879895852,0.00025517711902828087,0.0004538081043619099,1.763489091743459e-05,-0.0018159823793822856,0.0008410648624025659,0.0006173684058103351,0.0002054689374714225,0.00019321093600006495,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3-C3ag-C1bp,1463968,-0.0014161853582432672,0.012759748958322135,0.021648943576361643,-0.00027474327510622153,-0.02105983193972005,-0.028079792632987603,0.0017079720299408212,0.006525728733803117,0.0026465347122651005,-0.0013129138752007627,0.001214229688318394,0.001697424200068002,3.9227326089990855e-05,0.0021903978106484804,8.034522094875286e-05,0.00010255939608644617,-6.803590505016572e-05,6.296873386752298e-05,-1.2310625005466595e-06,-4.533736158596491e-06,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,1464066,0.009331001013450605,0.003970360700791528,-0.0033613633882130125,-0.00558858154327218,-0.00022231508464265674,-0.0006822441883099668,0.0012220553193507053,-0.002706154666553119,-0.0004312138317622572,0.0004909485487827993,-3.5342896805847505e-06,-0.0003904972567635397,-0.00015871938257561866,0.0012586093673802958,6.654028710945146e-05,-1.2543402539618112e-05,0.0001358889653926812,3.428303490944458e-05,-0.00017179269040860492,4.851311477830032e-05,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C21ef,1464290,0.009302605102251322,0.003971095168040209,-0.003342238983886149,-0.00557413054723028,-0.00021464360134804448,-0.000688320250111179,0.0012310810445328143,-0.0027032105907236034,-0.00045781166551946823,0.0005011814217246392,-1.555073218911047e-05,-0.0004063660910028049,-0.00015539293136632095,0.0012580051911315999,6.651341376131215e-05,-2.746924264002047e-05,0.00011903206979767493,3.4449979631437685e-05,-0.00015913345068978093,5.896228514729543e-05,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3adm-C3adn-C3adx,1464019,0.1678505472195384,-0.015819953168350276,-0.009303300610500805,-0.0013269171308890003,0.0008456699177253273,0.0005659013049817164,0.0001319299375833545,-0.00012303924234115338,5.724331229771009e-05,-8.194968203706494e-06,4.521071515016701e-05,3.273599454578621e-05,-9.53931639025698e-06,8.76295485340313e-05,-4.25800503625323e-05,3.480603230661376e-05,-1.1499708187821942e-05,1.2799144026888954e-05,-2.044513680715151e-06,-7.371955495259458e-07,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3adm-C3adn-C3adw,1463756,0.18268394226713786,-0.017645661423981794,-0.00977955490448297,-0.0009091093711352388,0.0009109968308107472,0.0006525492197707876,2.5353861284271624e-05,0.00011331078323335798,8.545053883529835e-05,-4.6596623643239277e-05,3.7471156756557666e-05,5.168109861681228e-05,5.490523784593752e-06,-0.0002605347361878213,0.006323500974158573,1.3863367858993444e-05,-6.177995785211085e-06,1.6657099624636463e-06,8.797107896301478e-07,-1.204451655181443e-07,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3adm-C3adn-C3ado-C3adp,1463757,0.18013985815661535,-0.017327610719830813,-0.009683553688778998,-0.0009785332739050958,0.000893360705722782,0.0006315805087194763,4.444445487126161e-05,6.648671876813323e-05,7.505022645450941e-05,-3.5975496342959294e-05,3.6275710684594345e-05,3.5162764491084966e-05,-1.5374792681371218e-06,0.0002461542667118447,-0.0063756417322356216,1.4880176796994201e-05,-7.809784786987421e-06,1.5620486386483684e-06,1.1415071321348591e-06,-1.4209508727591985e-07,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proportion_explained,0,0.6798348761297597,0.19766362586654074,0.05422588805593896,0.028546702925120123,0.012157279245652405,0.009634299513080043,0.00553840099179672,0.004094633907887431,0.0019359720544248318,0.0019158496596599853,0.0013742110647951033,0.0007930706460512578,0.0007092082052489481,0.00048717402720212336,0.0004689562356592965,0.0002792409717062436,0.0001964613054254347,8.717701813185715e-05,4.2343134549124315e-05,1.4629041369733748e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
